"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"157201","5122","#890UU0RCL","美丽唯爱.灵 .","140","149","0","#8RYVQ9RG","LOL. S5. 万岁","TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c","5291","4000","8","8","774","943","827","2018-02","83244","5250","2018-04","157201","5122","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","12","12","12","13","1","14","3","12","10","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","6","11","150","8","2895","1","693012263","694922025","5291","4","30091","2823","11383","3758","271","177422","5306","3471904","22","1629","440","943","116437170","161","4998","1","8","1","1026","4000","2","1","3000"
"158387","5119","#VY2PR9CC","Special Player","88","231","2","#2LGPRYV0","de jimmykes","djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0","5154","238","8","3","7","431","119","2018-04","158387","5119","2018-04","158387","5119","NULL","NULL","NULL","NULL","NULL","NULL","4","4","4","4","5","4","5","2","2","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","4","4","2","1","1","1","1","1","1","1","4","5","5","NULL","NULL","1","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","42","8","2206","1","310342091","330515445","5154","4","15490","1748","6108","2085","267","17182","3492","1583409","22","649","62","431","59438312","9","65","1","3","1","31","238","0","0","4450"
"160229","5114","#8UUV2V2R","Mini Bonnie II","100","138","1","NULL","NULL","NULL","5157","1962","8","6","109","36","114","2018-04","160229","5114","2018-04","160229","5114","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","10","4","12","9","1","1","1","1","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","150","8","1754","1","273333549","276280259","5157","4","15890","1026","3489","1214","402","19761","2309","1361932","22","638","87","36","40126623","29","1189","1","6","1","86","1962","1","1","250"
"168625","5093","#2RRYCV2Y9","Sr Comandante","130","586","0","#20LGUG2QG","☆Clash Of War☆","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5203","2750","8","6","897","401","93","2017-12","140016","4996","2018-04","168625","5093","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","12","12","12","12","1","4","1","12","12","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","10","11","150","8","2969","1","899118137","948192786","5203","4","76558","6684","17201","7575","190","107564","10791","6422088","22","3291","914","401","86439096","281","2369","1","6","1","888","2750","2","1","1700"
"171030","5088","#290LP9YY2","マエリベリー・ハーン","90","478","2","#2028LJRCR","KAGUDUTIKINGDOM","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5221","715","8","2","26","732","88","2018-04","171030","5088","2018-04","171030","5088","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","4","4","1","1","1","1","1","1","1","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","36","8","2275","1","142153220","152339567","5221","4","10584","800","2321","862","523","8333","1577","1020370","22","439","64","732","87048562","9","132","1","2","1","39","715","0","0","3250"
"175412","5077","#982RGY9GV","王“「帝月」”者","114","413","2","#8VV00CP0","塞尔瓦 雷神","fdIO_gsHPpmF8WC_7i-KTsTscDcsTbqyltWPsBAvem0","5204","1617","8","5","80","767","77","2018-04","175412","5077","2018-04","175412","5077","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","7","8","4","1","1","1","2","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","150","8","2643","1","488753385","557960349","5204","4","32663","2889","8964","3344","182","81216","5658","2906298","22","1419","337","767","123245660","95","1688","1","5","1","79","1617","1","1","1525"
"183008","5059","#P2CLUGRYV","ed's","131","182","1","#PCVVRQPV","Elite Eight™","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5068","4721","8","8","2752","689","59","2018-04","183008","5059","2018-04","183008","5059","2018-02","56212","4545","2018-04","225595","4334","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","16","14","14","9","15","1","11","1","10","14","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","22","11","150","8","1692","1","592130713","641536985","5068","4","32867","2368","8433","2747","101","115051","6231","3252910","22","1413","264","689","89904490","95","4082","1","8","1","4194","4721","2","1","5210"
"186640","5051","#P8UGVV282","⚡️EternalRain⚡️","94","699","1","#90G8PC89","阿尔法部落","_yjDHm_cV3p-My4_YyDj1V-wnkZGCYCCYShhf1rkC6E","5096","2456","8","6","453","189","51","2018-04","186640","5051","2018-04","186640","5051","NULL","NULL","NULL","NULL","NULL","NULL","5","5","4","5","5","5","5","2","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","10","11","10","8","1","10","1","12","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","81","8","1660","1","235161158","255729357","5096","4","19362","1513","4246","1610","94","4434","2978","1702030","22","897","243","189","48701051","45","129","1","6","1","423","2456","2","1","7185"
"189092","5046","#PJYRV8J8G","Alstroemeria","102","313","1","#980LCCJU","randau jungkal","2VCVeqIRcmylxlzzHtzAFslfxXYKJ4i1cIY2gYvHdek","5068","1884","8","5","162","367","46","2018-04","189092","5046","2018-04","189092","5046","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","9","9","8","8","1","2","1","8","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","8","NULL","NULL","NULL","11","12","8","1626","1","319528063","323385788","5068","4","27376","1643","5172","1765","56","39475","3058","2211205","22","1244","271","367","100243099","60","1276","1","5","1","139","1884","1","1","1600"
"189150","5046","#9Q8CP0V9L","maL❤","112","380","0","#PCVVRQPV","Elite Eight™","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5073","2167","8","6","315","418","46","2018-04","189150","5046","2018-04","189150","5046","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","9","11","10","11","3","1","5","1","11","5","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","3","11","129","8","2499","1","561152273","621968187","5073","4","40869","3421","10958","3844","73","53206","7182","3972582","22","1866","427","418","54613495","153","1342","1","6","1","318","2167","2","1","800"
"190288","5044","#9RVQJ2QU0","Marie TH8™","119","173","0","#8J2UY0R2","MasterChampions","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5085","1936","8","5","200","653","44","2018-04","190288","5044","2018-04","190288","5044","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","8","8","8","1","1","1","8","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","77","8","2213","1","387054860","413863647","5085","4","26157","1892","6370","2293","224","112993","4009","2245408","22","988","219","653","64923325","72","3093","1","5","1","163","1936","1","1","4950"
"191022","5042","#920PGRU9Q","Jonas 2","96","140","1","#PY2R8C9","spuitelf","uvPL8WSJXACMAgOW3JsNLvoFgjHqkbgeQ0QipAY56v0","5118","1035","8","2","76","431","42","2018-04","191022","5042","2018-04","191022","5042","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","4","4","1","1","1","1","1","1","1","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","96","8","1775","1","304280856","330442490","5118","4","11013","1382","5178","1631","245","26986","3058","1576576","22","543","66","431","74285170","24","375","1","2","1","134","1035","0","0","5150"
"192024","5040","#PJJCG8G02","☢☣Harley☣☢","110","182","0","#JQUP09GG","ELITE_BR","pIQF0DrthjPQPaGjCOmQVYGP1hV2t0naCg1V2IaEoAo","5064","3229","8","7","1539","249","40","2018-04","192024","5040","2018-04","192024","5040","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","12","13","13","11","1","12","2","12","13","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","9","11","150","8","1747","1","369175615","398786878","5064","4","12693","1875","5923","2153","223","42282","3754","1473778","22","388","97","249","77569228","32","1473","1","7","1","1939","3229","2","1","11115"
"195385","5032","#9YVRLR9JV","New Generation","119","174","0","#PPUJ99R8","GuatextremE Top","194FYsQXalULrD53ScUjdX60EVYbGTRPYaASoTSvl7s","5123","3625","8","7","1405","380","32","2018-02","183754","4964","2018-04","195385","5032","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","12","14","14","12","1","14","4","12","14","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","20","11","133","8","2098","1","409025608","424197250","5123","4","25189","2412","5978","2578","33","56517","3945","2903507","22","1263","500","380","100235655","209","3259","1","7","1","1817","3625","2","1","7335"
"199373","5024","#8RYPU08RL","lucas","113","236","1","#JQ9Y2CPV","FACÇÃO EIGHT™","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5053","2198","8","5","418","430","24","2018-04","199373","5024","2018-04","199373","5024","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","10","8","10","5","1","5","1","8","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","26","8","2881","1","470825927","515779948","5053","4","32466","2726","7355","3021","231","66434","5546","2870917","22","1361","351","430","84201240","102","1952","1","5","1","555","2198","1","1","6590"
"199464","5024","#8PRLL0LJU","Manufaktur","102","149","1","#8JVQQ8Y2","Retaliation","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5116","3249","8","7","411","463","24","2018-04","199464","5024","2018-04","199464","5024","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","11","8","5","1","1","1","14","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","10","11","77","8","1676","1","336164434","336133124","5116","4","16080","1413","5693","1790","204","18576","3472","1706797","22","697","150","463","71658888","17","264","1","7","1","268","3249","2","1","825"
"199693","5023","#8CGYVLQCJ","哈库拉玛嗒嗒","143","364","0","#90G8PC89","阿尔法部落","_yjDHm_cV3p-My4_YyDj1V-wnkZGCYCCYShhf1rkC6E","5064","4492","8","8","1769","1077","23","2018-04","199693","5023","2018-04","199693","5023","2018-04","145989","4463","2018-04","145989","4463","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","16","14","15","14","13","1","14","15","13","13","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","15","11","123","8","2043","1","981310872","1028779465","5064","4","68053","4815","16964","5379","69","152658","11148","6698653","22","3225","563","1077","100476721","141","4238","1","8","1","2320","4492","2","1","1425"
"200143","5022","#G2Q82JGC","云淡清风-似水流年","100","207","1","#90G8PC89","阿尔法部落","_yjDHm_cV3p-My4_YyDj1V-wnkZGCYCCYShhf1rkC6E","5116","1200","8","4","62","421","22","2018-04","200143","5022","2018-04","200143","5022","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","6","1","4","1","1","1","1","1","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","93","8","1520","1","461649863","450690622","5116","4","28452","2228","7036","2646","272","34398","4075","2328765","22","1072","245","421","50832438","61","643","1","4","1","73","1200","0","1","1700"
"202010","5018","#PCVLRJYVQ","The shy No.1","78","736","2","#90G8PC89","阿尔法部落","_yjDHm_cV3p-My4_YyDj1V-wnkZGCYCCYShhf1rkC6E","5049","3319","8","7","703","27","18","2018-04","202010","5018","2018-04","202010","5018","NULL","NULL","NULL","NULL","NULL","NULL","5","5","3","4","5","2","5","1","1","3","4","1","2","2","NULL","NULL","NULL","NULL","NULL","14","7","4","14","12","1","14","1","2","1","2","5","5","NULL","NULL","1","2","NULL","NULL","NULL","8","NULL","NULL","9","10","31","8","1027","1","293697001","355480894","5049","4","31451","1987","6091","2112","12","10049","3301","2285199","22","1512","412","27","37995736","61","393","1","7","1","1034","3319","0","1","1850"
"202498","5018","#9VJJ99089","Annie","102","117","0","#2R9GU9G0","les freres","C7XKVZnPspVnVM_wtUWvqdNEj8ot-WoADUWeu6PL_z0","5066","1970","8","5","115","34","18","2018-04","202498","5018","2018-04","202498","5018","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","10","9","9","9","1","6","1","8","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","3","11","150","8","1497","1","377687633","372568428","5066","4","25912","1644","5578","1856","139","25539","3502","1849727","22","845","96","34","69162830","26","1127","1","5","1","60","1970","1","1","1850"
"208873","5005","#P90C8PV88","pubs49%☆☆☆","76","189","1","#200CC8G92","zKing","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","5172","1062","8","3","45","275","5","2018-04","208873","5005","2018-04","208873","5005","NULL","NULL","NULL","NULL","NULL","NULL","5","5","3","3","5","4","5","3","3","3","2","4","1","1","NULL","NULL","NULL","NULL","NULL","6","6","1","4","1","1","1","1","1","1","5","5","5","NULL","NULL","1","1","NULL","NULL","NULL","10","NULL","NULL","NULL","11","108","8","1654","1","281483001","301368846","5172","4","13352","1273","5977","1729","57","1718","2837","1466763","22","644","99","275","63962044","40","166","1","3","1","54","1062","0","1","40"
"209010","5005","#LU2YG2G9","✨[F]atal✨","228","196","1","#PCVVRQPV","Elite Eight™","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5051","2124","8","5","310","1476","5","2017-10","160102","4981","2018-04","209010","5005","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","10","10","10","10","1","1","1","10","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","3","11","153","8","1573","1","784196170","819606832","5051","4","52391","6619","12918","7335","551","1153149","5788","4468786","22","2624","811","1476","100515945","318","4812","1","5","1","272","2124","0","1","0"
"211184","5001","#8RJPCJQ0","丿农夫三脚灬","113","300","1","#90G8PC89","阿尔法部落","_yjDHm_cV3p-My4_YyDj1V-wnkZGCYCCYShhf1rkC6E","5001","1434","8","4","83","864","1","2018-04","211184","5001","2018-04","211184","5001","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","6","5","7","6","1","1","1","3","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","63","8","2009","1","475953861","480369236","5001","4","23443","1692","7111","2264","470","91223","3404","2465222","22","1031","219","864","91137650","61","1320","1","4","1","68","1434","0","1","760"
"211726","4999","#2YUJL8P8Y","★Super★Gm.gun2","108","289","0","#RJUGG809","◀️➡️Samapan⬅️▶️","h6Fz1Q0Oo1CqZoza3S_ej1BJd9oy0WhTsn9FxMcMF3g","5052","2646","8","6","460","443","0","2018-04","211726","4999","2018-04","211726","4999","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","10","12","10","8","1","11","1","12","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","150","8","2582","1","394251745","373074105","5052","4","31043","2050","6058","2444","309","34846","3908","2341304","22","1089","274","443","115691592","81","980","1","6","1","279","2646","2","1","1910"
"218471","4981","#2GCY002GG","i$_one™","141","201","0","#980LCCJU","randau jungkal","2VCVeqIRcmylxlzzHtzAFslfxXYKJ4i1cIY2gYvHdek","5047","3982","8","8","2810","882","0","2018-04","218471","4981","2018-04","218471","4981","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","13","14","14","12","12","2","12","5","14","14","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","17","11","153","8","3301","1","942286967","1039278502","5047","4","57964","4872","13609","5511","157","148929","10881","5109632","22","1835","451","882","112369729","160","4375","1","8","1","2906","3982","2","1","19145"
"220046","4977","#8VV0PPQ08","3R","152","135","0","#PCVVRQPV","Elite Eight™","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5086","4964","8","8","1565","575","42","2018-03","168260","5042","2018-04","220046","4977","2018-03","22197","4910","2018-04","34198","4822","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","15","16","10","14","1","8","16","14","16","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","22","11","153","8","2450","1","512369938","540428637","5086","4","34665","2559","9922","3042","48","228882","5860","3176236","22","1409","295","575","190116972","102","8459","1","8","1","1560","4964","2","1","5490"
