"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"124082","5214","#2PGQ2PCJV","Empud","163","212","0","#JP98R2PY","MARLIBAX","Zlnwl43j6NQb_iB2o0PXUAxFCgPYZHQxKu3_cOk739A","5214","2618","10","7","535","992","214","2018-04","124082","5214","2018-04","124082","5214","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","7","10","10","10","10","1","3","1","12","2","6","7","5","3","3","1","1","2","3","1","16","24","NULL","6","11","153","10","3323","1","1072598368","1107079265","5214","6","41599","2843","13099","3894","702","199485","9407","6012726","22","4420","1667","992","256546214","216","5014","1","7","1","607","2618","1","1","950"
"124192","5214","#29UQ2PJ2Y","roi babouin","159","229","2","#9YYP2CU8","Savoie réunis","Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww","5229","2898","10","7","1226","724","214","2018-04","124192","5214","2018-04","124192","5214","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","4","6","5","6","5","5","2","3","2","2","1","12","12","12","12","12","1","12","1","12","12","6","7","5","3","4","4","4","3","1","1","40","35","NULL","13","11","151","10","3126","1","1068825657","1089304642","5229","6","20399","3545","14163","4416","389","167270","10448","6217673","22","4054","829","724","244897799","112","2846","1","7","1","1488","2898","2","1","9435"
"124312","5214","#88LGLUJ98","sniper","144","298","0","#C0YULYLY","мａｈａｂｈａｒａｔ™","HEmu6gvp3yHYez1Z8XAL57oL1ZMWhKGrc3n6zNzI-A4","5437","3686","10","8","1071","932","365","2018-04","124312","5214","2018-04","124312","5214","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","6","6","6","7","4","4","6","5","6","5","5","2","3","2","4","3","14","14","14","4","1","1","1","3","14","3","6","7","5","3","1","4","1","3","1","1","40","40","NULL","12","11","150","10","3173","1","1343688319","1491349448","5437","6","40504","3689","14973","4776","412","136676","12442","11286745","22","5872","1637","932","239995350","300","2477","1","8","1","1421","3686","2","1","9750"
"124366","5213","#2G880Y0V","VISCA96BARCA YT","181","274","0","#PCGULVL9","JACK DANIELS","MIw7OsZ9rVdSllLwSokVrVxNz7lyNxzquQdNEYgWrBU","5233","2435","10","6","407","965","213","2018-04","124366","5213","2018-04","124366","5213","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","6","6","6","4","4","3","5","6","5","4","2","2","NULL","4","NULL","12","10","8","8","8","1","3","1","8","1","7","7","5","2","1","3","3","1","1","1","19","29","NULL","2","11","153","10","4011","1","893174524","920949475","5233","6","26728","3575","15249","4956","974","453462","10000","4563970","22","3158","780","965","164763726","89","2547","1","6","1","475","2435","1","1","6040"
"124373","5213","#PULPUP0","Hide Your Face","165","358","5","#PC2CLPL8","玄洋クラン","3jpXvCtb_P1U3AKap9paZybv_Kf6uVlGK1jg1UXjGRU","5213","2570","10","6","887","707","277","2017-06","58726","5064","2018-04","124373","5213","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","5","6","7","4","5","3","6","6","5","5","2","3","2","4","2","12","12","11","11","12","1","12","1","11","11","6","7","5","3","1","4","4","4","1","3","40","40","NULL","10","11","153","10","4799","1","1704388408","1729530875","5213","6","48919","6292","23046","7825","910","171770","15541","9821487","22","6591","1728","707","176393613","139","4286","1","6","1","952","2570","0","1","16585"
"124674","5212","#2LCQ9CLCR","King of thunder","170","160","0","#P2GGVV9L","thunder's heart","0Hrp1dNeNr3g2DhmIVKoPntRHL3E4UkrLmuBtaA0gtE","5277","2921","10","7","362","1747","212","2018-04","124674","5212","2018-04","124674","5212","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","6","6","6","7","4","5","6","5","5","4","5","2","2","1","4","2","14","13","4","14","14","1","1","1","2","3","7","7","5","3","5","3","3","2","3","1","38","40","NULL","6","11","153","10","2104","1","1070636180","1142183610","5277","6","35892","5680","18115","6304","106","252919","12998","8079343","22","4761","207","1747","285943764","56","3312","1","7","1","468","2921","2","1","3550"
"124699","5212","#8RVGRUV8R","ape die","144","267","0","#2CP22J99","MALAYA ALL FARM","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5222","4194","10","6","784","529","212","2018-04","124699","5212","2018-04","124699","5212","2017-09","51233","4003","NULL","NULL","NULL","7","7","2","7","6","6","7","4","3","6","4","1","5","5","2","3","2","4","3","12","12","12","12","12","1","1","1","1","12","5","7","5","3","1","4","1","1","1","1","24","39","NULL","10","11","153","10","1849","1","968167103","1085149516","5222","6","44618","3428","13902","4194","144","107474","10979","7825785","22","6402","2457","529","246133588","264","2032","1","6","1","816","4194","1","1","7275"
"124785","5212","#CYGGL0JQ","hameed","170","156","2","#22GGRQ28","INDIAN FANATICS","B4M2RrUflv7OkpxrX0oH7oCUbUuVMihzCOLhi-6IsEI","5501","2170","10","5","251","835","1115","2018-02","37406","5491","2018-04","124785","5212","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","7","6","6","7","4","5","5","6","6","5","5","2","3","2","4","1","10","10","9","9","8","1","1","1","9","1","7","7","5","3","5","4","4","4","3","3","23","24","NULL","NULL","11","153","10","2911","1","884705982","910191912","5501","6","20058","2072","13045","3975","1065","287121","6919","3874953","22","2549","948","835","203666707","161","5090","1","5","1","299","2170","0","1","4500"
"124787","5212","#2PRC80RGP","CR7 ronaldo","153","656","9","#P9R8VRPJ","جنود الشام","hQ9ncqzPTj0T4IYwdglMKWeF4lvL3BUlIuE-5KAUyqM","5249","3426","10","8","2330","1028","212","2018-04","124787","5212","2018-04","124787","5212","NULL","NULL","NULL","NULL","NULL","NULL","7","6","6","7","5","6","7","4","4","5","6","6","5","5","2","3","2","4","3","14","14","14","8","8","1","5","3","10","14","7","6","5","2","3","4","4","2","2","2","30","36","NULL","6","11","153","10","3606","1","1760512986","1882262056","5249","6","30264","5223","27649","8217","553","95052","20402","9081573","22","8064","2924","1028","256081918","206","896","1","8","1","2028","3426","1","1","7240"
"124789","5212","#8GRV22VUR","Raja Iblis","163","219","0","#LJ92JCPG","putra tunjung","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","5248","3017","10","7","1017","750","212","2018-04","124789","5212","2018-04","124789","5212","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","13","10","12","12","1","7","1","10","14","7","7","5","3","1","4","4","4","1","1","40","40","NULL","17","11","132","10","1742","1","1932498679","2000000000","5248","6","61950","6534","25221","8521","690","148404","20081","11432616","22","6493","1454","750","241411623","233","2836","1","7","1","1306","3017","2","1","6965"
"124839","5212","#20C8Q88YU","Warriors Setyo","163","287","1","#YV8GYULY","GGS_of Clans","vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA","5212","2409","10","6","515","623","212","2018-04","124839","5212","2018-04","124839","5212","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","3","5","5","5","5","2","3","NULL","3","NULL","10","11","10","11","10","1","6","1","10","5","7","6","5","2","1","3","4","2","1","NULL","22","23","NULL","5","11","152","10","3481","1","738109614","787636818","5212","6","36692","2978","14055","3928","500","239354","9043","4473694","22","2976","429","623","212366470","75","9169","1","6","1","523","2409","2","1","6610"
"124946","5212","#22Y2Q8PCL","Yann","172","124","1","#PLYLY90L","XIIIème legion","1Cgd3Zm-x3ZFpkEQk-F0GEgiie5ZDw_8QdC5MFsOYc4","5443","4249","10","8","1624","970","2053","2017-09","38818","5404","2018-04","124946","5212","2018-03","392259","4100","2018-04","428505","4121","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","14","14","16","14","12","2","12","12","14","13","7","7","5","3","5","4","4","4","3","3","40","40","NULL","21","11","153","10","4519","1","1199569995","1218838785","5443","6","57604","5204","18338","6649","220","204952","13510","8493553","22","6266","1810","970","350576023","443","3603","1","8","1","1355","4249","2","1","5025"
"124950","5211","#8RUG0VYR0","البارون السوري","156","348","2","NULL","NULL","NULL","5373","3407","10","7","932","1302","211","2018-04","124950","5211","2018-04","124950","5211","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","5","6","6","5","5","2","3","2","4","2","14","14","11","12","11","1","10","3","14","12","6","7","5","2","1","3","4","3","1","1","40","40","NULL","8","11","153","10","3704","1","1723395929","1904874913","5373","6","82364","5310","16813","6268","472","110158","16174","13054010","22","6895","1944","1302","323569954","255","2063","1","7","1","928","3407","2","1","2815"
"125000","5211","#G2J20VPG","Erdem","154","191","0","#Y9GY2292","AZERİ-TÜRK","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5225","2693","10","6","996","1174","211","2018-04","125000","5211","2018-04","125000","5211","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","4","5","5","5","1","1","2","3","3","12","10","8","12","12","1","11","1","12","12","7","7","5","3","5","3","3","3","1","2","31","33","NULL","10","11","153","10","3369","1","1098536800","1143365515","5225","6","38535","2958","13974","4099","636","117234","10689","6037890","22","4321","1338","1174","325894496","174","3441","1","6","1","1455","2693","1","1","16830"
"125061","5211","#22GJQR2LY","•KiRa•","157","197","1","#Y00PQRC9","LOS CARNALITOS","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","5320","2514","10","6","821","778","501","2018-03","85491","5283","2018-04","125061","5211","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","4","6","5","6","5","5","2","3","2","4","1","10","10","10","10","10","1","12","1","12","5","7","7","5","2","3","3","3","2","1","1","36","40","NULL","6","11","138","10","3316","1","1139475594","1289045900","5320","6","42318","3948","19499","5843","732","213102","14942","8498051","22","5999","1125","778","254531151","177","4510","1","6","1","1042","2514","2","1","9250"
"125126","5211","#8YL0GVJUG","omar oba","157","404","49","#9UG9228J","les frères","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5211","4238","10","8","1102","594","211","2018-04","125126","5211","2018-04","125126","5211","2018-03","354551","4136","2018-04","366016","4176","7","7","5","6","6","6","7","4","5","5","6","6","5","5","2","3","2","4","3","16","14","12","14","15","1","14","4","14","12","7","7","5","3","5","4","3","4","2","2","38","40","NULL","10","11","153","10","3529","1","1329679685","1407493689","5211","6","27210","3870","18673","5353","743","100977","12847","9567540","22","6361","2201","594","261533958","230","2869","1","8","1","1124","4238","3","1","9410"
"125188","5211","#UL8LJG9Y","°TENTATIVE°","180","209","0","#U0GQYU09","LITRIEL","igpqbMTP5l5bo4j6b_Ipn7NAWL5Ln1M7GNoAdHTiZqM","5482","2881","10","8","964","1111","1799","2017-12","28933","5482","2018-04","125188","5211","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","7","4","5","3","6","6","5","5","2","3","2","4","1","10","10","14","10","7","1","1","1","14","11","7","7","5","3","5","4","4","4","2","3","28","38","NULL","10","11","153","10","3966","1","1148780047","1193177295","5482","6","31188","3952","21074","6599","426","310157","13220","7172593","22","4993","1254","1111","400116588","366","7033","1","8","1","1493","2881","2","1","9900"
"125207","5211","#2PLYU2299","Jaiswal","157","162","0","#2C8LCJLJ","WinterFell","a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI","5235","1584","10","5","111","846","217","2017-01","40052","5006","2018-04","125207","5211","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","2","7","7","8","6","4","1","1","1","8","1","7","7","5","3","5","4","4","4","3","3","38","40","NULL","NULL","11","153","10","3489","1","981768760","1066776325","5235","6","28336","4644","15794","5474","664","167199","10608","6642798","22","3885","664","846","311385711","82","2514","1","5","1","65","1584","1","1","1950"
"125548","5210","#298LRPPL2","DJ AtH@RvA","139","334","1","#JPVGCPQ","Healer Stars","oxvTf65n8dBjlsdGWuwo8NuTARnRqzmFP0gVr5b93K4","5210","1685","10","4","130","495","210","2018-04","125548","5210","2018-04","125548","5210","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","6","4","4","5","5","6","5","5","2","3","2","4","1","8","7","6","8","8","1","1","1","5","1","6","6","5","2","4","3","3","2","1","1","28","28","NULL","NULL","11","152","10","1729","1","1044499485","1079820181","5210","6","40354","3751","16410","5206","714","102349","12103","6717773","22","4249","827","495","156229834","69","666","1","4","1","139","1685","0","1","4700"
"125643","5209","#20JVGP9UU","tof","172","267","1","#9P0LRCYQ","leclans2lours","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5220","2459","10","6","668","647","209","2018-04","125643","5209","2018-04","125643","5209","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","5","6","6","4","5","6","6","6","5","5","2","3","2","4","3","12","12","11","12","10","1","11","1","12","12","7","6","5","2","1","4","4","4","2","3","40","40","NULL","10","11","153","10","4371","1","1288803768","1529502981","5220","6","48244","6707","25645","8495","401","240007","20975","9122346","22","7763","2200","647","259901571","217","4796","1","6","1","702","2459","0","1","11140"
"125778","5209","#289PGJP20","ELIAN GUSTAVO","137","366","32","#U220QQR9","MegaBrazil TH10","vVaIdwIsRqEywyLpHQr7R5GnsYsgykEwAfjAhjFPbWI","5219","2391","10","6","426","761","209","2018-04","125778","5209","2018-04","125778","5209","NULL","NULL","NULL","NULL","NULL","NULL","7","7","4","7","6","6","7","4","5","6","4","5","5","5","2","3","2","4","3","10","10","10","10","8","1","10","1","10","3","7","7","5","3","5","2","2","4","1","1","20","25","NULL","5","11","153","10","3255","1","1124698328","1098223871","5219","6","31144","4540","13999","5774","1330","46511","9839","4937091","22","3318","926","761","156485500","73","243","1","6","1","590","2391","1","1","9675"
"125982","5208","#L0CUQY09","☆kao-1☆","184","140","1","#LGCPP2Q","ほっとい亭〜","XvV_722lOcvxN72QL8aXpK-bKw9M_wZL9mdWIq1nspY","5322","3526","10","8","1780","1968","435","2018-04","125982","5208","2018-04","125982","5208","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","3","3","12","14","14","14","14","2","12","14","14","14","6","7","5","3","1","4","4","4","1","3","40","40","NULL","14","11","153","10","4588","1","950312044","1048646136","5322","6","39305","4901","18000","6077","199","294344","15691","7198652","22","6064","1100","1968","494556483","180","5145","1","8","1","2034","3526","3","1","12575"
"126246","5208","#8YYYGP9GC","spartako","170","230","1","NULL","NULL","NULL","5208","3932","10","7","2312","291","208","2018-04","126246","5208","2018-04","126246","5208","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","5","6","7","4","5","6","5","5","5","5","2","3","2","4","1","14","14","14","14","14","1","14","11","14","14","6","7","5","2","4","3","3","2","1","1","36","36","NULL","16","11","132","10","1654","1","1228845398","1336482273","5208","6","40423","4340","19546","5881","349","230945","15343","7282549","22","4875","800","291","171126295","94","5017","1","7","1","2785","3932","2","1","15235"
"126332","5207","#8YPJPGJPV","ÀÀĎÀŔŠHÀ","155","248","1","#98C9QRRP","DR STONERS 2","j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE","5207","2684","10","6","886","544","207","2018-04","126332","5207","2018-04","126332","5207","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","7","6","6","7","4","5","6","5","5","5","5","2","3","2","4","3","12","12","12","12","10","1","12","1","11","12","7","7","5","3","4","3","3","3","1","1","25","40","NULL","6","11","150","10","2413","1","1304414229","1393503880","5207","6","29540","2659","14063","3857","437","148929","11417","7383471","22","4230","1200","544","199529214","146","2365","1","6","1","1154","2684","1","1","18805"
"126413","5207","#80J8VYJ0P","kiran @$","140","308","2","#PRR8YRR","Finni's Bar","iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08","5276","2577","10","6","427","410","207","2018-04","126413","5207","2018-04","126413","5207","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","5","6","7","4","4","6","5","5","5","4","1","3","2","4","1","9","9","8","9","8","1","12","1","8","5","7","6","5","2","4","2","2","2","2","1","25","40","NULL","10","11","129","10","1986","1","1142813475","1156718572","5276","6","23972","3269","13347","4489","462","62036","11224","6970041","22","4766","1226","410","171750113","185","765","1","6","1","544","2577","2","1","2865"
"126608","5206","#8U9R8Y9U9","krishna DON","146","474","0","#8L0VL9QJ","King of Pirates","-4-R6mwFfyV2s_upx6x8BORcMUTnD5i26f6E2EG0YD4","5238","3003","10","7","832","1063","206","2018-04","126608","5206","2018-04","126608","5206","NULL","NULL","NULL","NULL","NULL","NULL","6","7","7","7","5","6","7","4","5","6","6","6","5","5","2","3","2","3","3","10","10","11","8","7","1","7","8","10","14","7","7","5","3","3","3","3","2","1","1","27","36","NULL","5","11","120","10","2236","1","1840287025","1848232861","5238","6","32625","4407","18703","5666","941","71995","15526","9007677","22","5744","1712","1063","203022630","153","1036","1","7","1","1030","3003","2","1","8750"
"126609","5206","#82QPPCV9L","✨RICHIE-DEACON✨","163","254","0","NULL","NULL","NULL","5313","3120","10","7","1342","875","1338","2017-12","58143","5280","2018-04","126609","5206","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","5","5","5","2","3","2","4","3","6","7","14","1","1","1","1","1","14","13","7","7","5","3","5","2","4","4","3","2","14","14","NULL","NULL","11","56","10","4276","1","1653452820","1941898912","5313","6","115433","7350","27479","8763","610","155186","21570","14229787","22","11985","4556","875","305037562","638","2604","1","7","1","1666","3120","1","1","6120"
"126638","5206","#C88QJ89V","=42=","212","157","0","#P0UG9QRV","SvK Dragons","e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4","5213","4352","10","8","1993","1339","387","2018-03","126030","5150","2018-04","126638","5206","2018-01","234482","4149","2018-04","512572","4056","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","16","14","16","14","14","1","6","14","14","14","7","7","5","3","5","4","4","4","3","3","40","40","NULL","20","11","153","10","5097","1","1684179189","1622256982","5213","6","27438","8679","25433","9905","1878","567642","11294","11085268","22","5106","1533","1339","204119295","157","6939","1","8","1","2619","4352","1","1","19250"
"126684","5206","#29RLVUL2Y","king arvy","159","149","0","#Y29Q280G","Bohol Unity DOS","Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww","5290","3281","10","7","1297","1138","206","2018-04","126684","5206","2018-04","126684","5206","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","14","14","14","13","1","12","9","14","14","7","7","5","3","5","3","4","3","3","2","22","25","NULL","11","11","153","10","647","1","973303786","877939460","5290","6","38473","4746","13758","5892","407","140265","6813","5428859","22","3265","1130","1138","336005598","157","1795","1","7","1","1424","3281","2","1","18490"
"126864","5206","#U90YVCGJ","DiscoDassie","183","299","0","#CG89RYJC","War Criminals","-4-R6mwFfyV2s_upx6x8BORcMUTnD5i26f6E2EG0YD4","5651","4739","10","8","2197","1008","5111","2017-06","19177","5342","2018-04","126864","5206","2017-08","15428","4079","2018-04","153587","4449","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","14","14","16","12","14","1","7","16","14","16","7","7","5","3","5","4","4","4","3","3","31","38","NULL","23","11","153","10","3386","1","1414569501","1515669633","5651","6","21857","3217","25738","6794","97","308198","17057","8843663","22","3495","471","1008","348963655","257","5565","0","8","1","2605","4739","3","1","17760"
"126868","5206","#290UQGCCV","sumon","175","198","1","#Q0GPY8YQ","bluestage","jaQpNeyHMs94AuoOb6GmSrqqvsKfrVU2PA-XsekAnfs","5206","3097","10","7","1290","1370","206","2018-04","126868","5206","2018-04","126868","5206","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","5","6","5","5","2","3","2","4","3","14","12","14","14","4","1","1","2","14","14","7","7","5","3","5","4","3","2","1","1","37","40","NULL","6","11","153","10","3281","1","1430169415","1503295358","5206","6","37964","4420","19343","5811","726","257610","14399","9344717","22","6002","1720","1370","376408460","201","4611","1","7","1","1585","3097","2","1","14935"
"126871","5206","#2928UJCR0","hamza","165","358","15","#LR9GJPGQ","عهد الاصدقاء","w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk","5210","3217","10","7","1366","698","206","2018-04","126871","5206","2018-04","126871","5206","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","5","3","5","5","5","5","2","3","2","4","2","12","12","14","12","12","1","12","1","13","12","6","6","5","2","1","3","3","2","1","1","31","39","NULL","8","11","130","10","2956","1","1409949700","1483603055","5210","6","34462","3599","20501","5680","423","233878","14479","9022498","22","5590","1251","698","107809294","163","4901","1","7","1","1272","3217","1","1","12295"
"126972","5205","#V88LC2GP","Yiaza","161","465","12","#LG0RVLCG","Freak Clash","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","5213","2474","10","6","584","912","205","2018-04","126972","5205","2018-04","126972","5205","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","5","6","5","5","2","3","2","4","1","8","12","4","11","8","1","3","1","8","12","7","7","5","3","5","4","3","4","1","1","36","40","NULL","5","11","153","10","3347","1","1517657771","1629456749","5213","6","48619","5981","20937","7312","794","171481","13203","9802314","22","5622","1559","912","255979259","213","2970","1","6","1","607","2474","2","1","16895"
"127021","5205","#9P88G2L80","WOLF","183","456","4","#228RRGJ0","BD BURNERS","iyM_AswHXNNPHC0UTz-fHJXtIN4nLvBxl3OCEzadVcQ","5305","3088","10","7","854","1108","205","2018-04","127021","5205","2018-04","127021","5205","NULL","NULL","NULL","NULL","NULL","NULL","5","5","3","6","6","6","7","4","5","6","6","5","5","5","1","3","2","4","1","8","12","12","12","1","1","1","1","12","1","7","7","5","3","5","4","2","4","1","NULL","40","40","NULL","5","11","150","10","3017","1","2000000000","2000000000","5305","6","29614","4990","22690","7015","646","339181","18052","10251259","22","6107","1713","1108","231652986","133","3413","1","7","1","823","3088","2","1","435"
"127123","5205","#8RVGGYUPY","xXfire starXx","157","521","28","#9UQYG0R8","ordredesombres","Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg","5254","2472","10","6","627","1020","205","2018-04","127123","5205","2018-04","127123","5205","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","6","4","4","3","5","6","5","5","2","3","2","3","1","12","10","10","12","10","1","10","1","10","6","6","6","5","3","1","3","3","2","1","2","36","40","NULL","8","11","153","10","4010","1","1458254044","1475148470","5254","6","19071","2979","16942","4525","665","168990","9841","8276384","22","3754","789","1020","203123967","113","3607","1","6","1","672","2472","2","1","17775"
"127145","5205","#8PVLPC0CP","❤_Beatriz_❤","148","107","0","#LY892Q0","AssassinCoC","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","5238","4137","10","8","1277","674","382","2018-04","127145","5205","2018-04","127145","5205","2018-04","410025","4137","2018-04","410025","4137","6","6","6","6","5","6","6","4","5","3","5","5","4","5","2","2","NULL","4","NULL","14","12","15","14","9","1","6","14","14","14","6","6","5","2","1","3","3","2","1","1","30","34","NULL","10","11","153","10","4663","1","1149348988","1214181412","5238","6","42946","3350","14458","4529","834","126940","13182","6536303","22","3386","331","674","141185209","53","3247","1","8","1","1356","4137","2","1","5325"
"127182","5205","#P0R0V22V","Beto","174","123","0","#280PRRJ9","pinoy KSA 2","ogJ2DGLZ64uW1EvAdZh9wXqITLjOrWNV-P3lLphBEZ4","5306","2717","10","6","985","1423","205","2018-04","127182","5205","2018-04","127182","5205","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","12","12","12","12","1","12","1","12","12","7","7","5","3","5","4","4","4","3","3","40","40","NULL","10","11","70","10","4452","1","1571810381","1560337933","5306","6","90207","5153","21291","6708","1458","254837","17626","9261493","22","7062","1886","1423","216557677","85","2655","1","6","1","1125","2717","2","1","925"
"127233","5205","#2PVCGR928","BLACK COLD 100%","163","346","0","NULL","NULL","NULL","5230","2425","10","6","847","1038","313","2018-01","112427","5108","2018-04","127233","5205","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","7","4","5","5","6","6","5","5","2","3","2","4","1","10","12","10","10","5","1","1","1","12","1","7","6","5","2","2","4","4","3","1","NULL","17","36","NULL","10","11","153","10","3829","1","1286520255","1333428233","5230","6","28918","3990","18129","5648","640","179414","13020","7273492","22","5678","2037","1038","287401296","118","3628","1","6","1","1272","2425","1","1","7600"
"127301","5204","#2YRP2C8R","xXyanielXx69™","154","121","0","#Q0909PUG","Los Inmortales","16MOu7WWzc55LnHXLsS3c1K9_PfOg0EUG_oJYJPfzGw","5406","2695","10","7","517","842","709","2018-01","46648","5389","2018-04","127301","5204","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","7","6","6","7","4","5","6","5","6","5","5","2","3","2","4","3","10","11","6","12","6","1","2","1","13","5","7","7","5","3","1","3","3","3","3","1","34","40","NULL","10","11","153","10","5120","1","997029312","1101549244","5406","6","39651","6102","18080","7545","728","139686","13127","7371585","22","4544","897","842","292497083","102","1918","1","7","1","465","2695","2","1","4615"
"127308","5204","#2VJU292UG","luis@Zeus@","135","425","10","#PUC08QV8","The Avengers","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5212","3103","10","8","585","735","204","2018-04","127308","5204","2018-04","127308","5204","NULL","NULL","NULL","NULL","NULL","NULL","7","6","6","7","6","6","7","4","5","4","6","6","5","5","2","3","2","3","3","5","12","3","5","7","1","1","1","14","10","7","7","5","3","1","3","4","4","1","NULL","23","25","NULL","10","11","150","10","3412","1","973964505","987823748","5212","6","25936","5413","18316","6786","539","17533","12176","5781487","22","5223","1572","735","275476861","446","305","1","8","1","478","3103","0","1","2375"
