"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"118326","5233","#8RVLCULYR","Sandy","139","341","1","#9PYJGV2P","RedRock","UwewG_IIIe8F9ecSrZUT32qIaS4pztRXaXhiLjypC9w","5284","2489","9","6","566","675","233","2018-04","118326","5233","2018-04","118326","5233","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","11","10","10","1","6","1","12","9","6","6","5","2","1","3","3","2","NULL","1","15","28","NULL","5","11","152","9","1325","1","617659482","718568158","5284","5","24226","2233","11217","3110","147","133071","8505","4089689","22","2156","266","675","206342128","45","3179","1","6","1","666","2489","1","1","9735"
"118658","5232","#P2YC0YJC0","缠绵游戏","135","251","0","#22LQPCLQ","爱狗者俱乐部","wkB1qHscyup5j7zTpQZFR6eHkaHmHL3nMxUvBPuAc3c","5265","4196","9","8","1805","696","291","2018-04","118658","5232","2018-04","118658","5232","2018-03","472513","4032","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","16","5","11","9","1","4","14","16","14","6","6","5","2","1","3","3","2","NULL","1","24","30","NULL","22","11","86","9","1346","1","702158021","768317806","5265","5","36894","2660","12423","3651","97","66698","8549","4565746","22","2718","526","696","168348974","95","1237","1","8","1","1809","4196","2","1","6875"
"119383","5229","#P0CP22RY0","Nhóc Cà Chớn","124","654","1","#20QJQV8YC","TỨ HẢI AE","TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c","5298","2733","9","6","1046","338","229","2018-04","119383","5229","2018-04","119383","5229","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","5","6","6","4","3","3","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","1","13","20","NULL","9","11","18","9","1988","1","730615742","801534111","5298","5","14957","2148","13787","3775","102","50934","10496","4579145","22","2485","523","338","148763791","39","1241","1","6","1","1191","2733","1","1","11490"
"119702","5228","#8UG8J2YLY","Emerson XD","122","438","0","#2GYGCCU0","GangueLeal","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5255","3252","9","7","850","282","228","2018-04","119702","5228","2018-04","119702","5228","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","6","5","6","6","3","4","3","5","5","4","4","1","2","NULL","2","NULL","10","12","14","10","6","1","1","1","13","10","6","5","5","1","1","3","3","2","NULL","NULL","10","13","NULL","10","11","150","9","1717","1","738530015","752751748","5255","5","22470","2030","8935","2725","235","29574","7705","3169530","22","1403","144","282","100470807","20","529","1","7","1","715","3252","1","1","13715"
"121669","5222","#99U2GJJCL","☆POSEIDON☆","133","135","0","#GP9G2G20","The big family","fO7W0PZBZDofV70rlDdRfVQ7DRks8icmxRViCh4SSA0","5222","2920","9","7","1190","658","392","2018-04","121669","5222","2018-04","121669","5222","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","14","12","13","12","1","12","1","12","12","6","6","5","2","1","3","2","2","NULL","1","16","26","NULL","10","11","153","9","2462","1","621490492","619211774","5222","5","23328","2023","7931","2311","88","89426","6271","3961243","22","1882","288","658","236646156","36","1724","1","7","1","1386","2920","2","1","14690"
"121792","5222","#2LQY8R9Y2","Mhd_FhaDjar","131","217","0","#LGUQ2QPC","Fort de Croc™2","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5222","3929","9","8","1277","342","222","2018-04","121792","5222","2018-04","121792","5222","NULL","NULL","NULL","NULL","NULL","NULL","6","5","5","6","5","6","6","4","4","4","2","2","4","4","2","1","NULL","2","NULL","12","10","14","12","9","4","13","8","10","14","6","5","5","2","1","3","3","2","NULL","1","21","20","NULL","7","11","150","9","2552","1","454996788","473756254","5222","5","20692","1501","7173","2032","337","54355","5110","2735628","22","1646","275","342","122205041","24","1294","1","8","1","1462","3929","2","1","13970"
"122735","5219","#G2PVPC9R","CONFIRM™","146","164","0","#GVV0J90Y","HealerStarsVViP","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","5543","3840","9","8","1091","799","1384","2017-07","33896","5469","2018-04","122735","5219","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","12","14","1","5","1","14","11","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","13","11","153","9","4244","1","1096912035","1192872212","5543","5","23145","2968","18054","5105","564","128301","13744","6751343","22","3404","381","799","235594331","138","2933","1","8","1","812","3840","2","1","2200"
"122925","5218","#YGL0228P","Leo","150","122","0","#Y8RG8QY","Quantum's 8.9","JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00","5225","3260","9","7","804","655","218","2018-04","122925","5218","2018-04","122925","5218","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","12","12","12","10","1","10","1","12","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","15","11","153","9","2852","1","1003869164","1030301091","5225","5","17891","2622","14840","3824","249","179812","10951","5296459","22","3351","452","655","179059201","88","3119","1","7","1","466","3260","2","1","3290"
"123200","5217","#92GCGCV8","optimus prime","126","362","0","#PPRY0Y00","Savage 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5260","2365","9","6","467","722","217","2018-04","123200","5217","2018-04","123200","5217","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","10","1","10","5","6","6","5","2","1","3","3","2","NULL","1","23","26","NULL","5","11","45","9","3743","1","686086645","754428671","5260","5","19260","2270","11500","3120","421","53180","8512","4201324","22","2233","256","722","151504576","49","1103","1","6","1","336","2365","1","1","7600"
"124577","5213","#2QC89R80J","DREDD","132","305","1","#98UQQVQR","MERCENARIOS BR","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5237","2204","9","5","402","624","213","2018-04","124577","5213","2018-04","124577","5213","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","10","9","10","1","1","4","1","10","1","6","6","5","2","1","3","3","2","NULL","1","26","30","NULL","5","11","153","9","4091","1","954786058","1011733626","5237","5","26320","2926","13417","3992","450","91119","10232","6310636","22","3341","508","624","139796353","60","1362","1","5","1","427","2204","1","1","9025"
"125539","5210","#908QUUVY0","Pazi","156","163","0","#8PGYGJL9","Game and Fun","76isSC140R-invOfNfomywrX38S-z_pvd6L2udpG61M","5210","4007","9","8","1131","303","244","2017-07","106255","5034","2018-04","125539","5210","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","12","1","9","14","14","14","6","6","5","2","1","3","3","2","NULL","1","21","29","NULL","10","11","147","9","2731","1","627420919","677999384","5210","5","46430","2451","10413","2921","82","217391","7183","4525472","22","2788","531","303","158596012","145","2896","1","8","1","1105","4007","2","1","12350"
"125769","5209","#20Y20PLV9","CIash of CIans","160","278","2","#YQPGCV0Y","MAN OF IRAQ ★★★","GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4","5215","2171","9","6","199","850","209","2018-04","125769","5209","2018-04","125769","5209","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","9","10","5","3","1","1","1","11","1","6","6","5","2","1","3","3","2","NULL","1","23","28","NULL","NULL","11","150","9","2680","1","702777303","707790335","5215","5","17759","2455","12951","3613","280","269830","8711","4269571","22","2693","590","850","195579740","103","7883","1","6","1","188","2171","1","1","4150"
"125811","5209","#2Y9YCJ9PC","ANDREY","151","131","0","#Y0YP20V","MAFIA","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5229","2064","9","5","270","705","209","2018-04","125811","5209","2018-04","125811","5209","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","9","8","9","8","1","4","1","7","1","6","6","5","2","1","3","3","2","NULL","1","20","30","NULL","2","11","150","9","3090","1","643271287","720962128","5229","5","14866","3012","10729","3701","631","217382","7296","3982339","22","2290","359","705","164842616","78","4265","1","5","1","292","2064","1","1","5875"
"126330","5207","#8UVCUL8V9","minjeong","147","414","0","#RJUGG809","◀️➡️Samapan⬅️▶️","h6Fz1Q0Oo1CqZoza3S_ej1BJd9oy0WhTsn9FxMcMF3g","5207","3561","9","7","2443","355","207","2018-04","126330","5207","2018-04","126330","5207","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","13","14","14","14","1","14","4","14","14","6","6","5","2","1","3","3","2","NULL","1","24","30","NULL","10","11","139","9","3404","1","851074312","909264874","5207","5","36084","3040","12046","3814","263","146677","9687","6547403","22","4057","840","355","167763849","146","3851","1","7","1","3134","3561","2","1","11375"
"126563","5207","#2JC22PJ29","¥0$h!™","134","486","3","#Y9GVJ8QP","Ghetto de Gency","8ltMapTWicj_CJ3vtPlc3Q9wJZOsHS20-IWrcO17668","5207","2281","9","5","480","483","207","2018-04","126563","5207","2018-04","126563","5207","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","9","10","10","1","7","1","9","1","6","6","5","2","1","3","3","2","NULL","1","24","30","NULL","5","11","150","9","2699","1","939929438","1010711492","5207","5","43959","3341","16768","4605","243","93365","11493","6749936","22","4009","414","483","113342133","41","2975","1","5","1","399","2281","1","1","3850"
"126946","5205","#8LQJLJLCJ","uyang","122","349","1","#PC00CQ99","Cluster Pegasus","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","5205","2549","9","7","920","451","205","2018-04","126946","5205","2018-04","126946","5205","NULL","NULL","NULL","NULL","NULL","NULL","5","6","4","6","5","6","6","4","4","4","4","2","4","4","2","2","NULL","2","NULL","12","12","11","12","7","1","2","1","11","12","6","6","5","1","1","2","3","1","NULL","NULL","16","28","NULL","10","11","139","9","1305","1","464318401","492359789","5205","5","7249","1231","7266","1943","182","52609","5420","3037753","22","2157","514","451","138116761","130","1632","1","7","1","1247","2549","2","1","11400"
"127285","5204","#9QLL9QRVG","sd","127","161","1","#PPYGCC8Y","Troop's fighter","_ThjWDWDk0XDQXPe1SOohQb-c5poR_12QgOLICCqPrY","5207","3162","9","7","1237","1358","228","2018-04","127285","5204","2018-04","127285","5204","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","14","14","12","12","1","12","4","12","14","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","10","11","153","9","2506","1","1206628593","1335484360","5207","5","20742","3012","13474","3980","317","34476","12128","5668287","22","2883","491","1358","115831064","59","273","1","7","1","1407","3162","2","1","7115"
"127368","5204","#9YR0G8RUY","nafas","158","135","0","NULL","NULL","NULL","5204","2697","9","7","762","594","706","2017-12","104268","5099","2018-04","127368","5204","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","14","8","12","13","1","6","1","12","12","6","6","5","2","1","3","3","2","NULL","NULL","21","28","NULL","5","11","117","9","1883","1","711264849","762786208","5204","5","20211","2291","13109","3635","92","266672","8247","4112487","22","1457","194","594","153076830","47","6362","1","7","1","757","2697","1","1","5765"
"128250","5202","#2VCQL8282","King Afiq","141","278","1","#GVV0J90Y","HealerStarsVViP","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","5449","2134","9","5","306","667","688","2017-12","41199","5380","2018-04","128250","5202","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","9","8","10","6","1","3","1","8","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","139","9","3564","1","1527255193","1568418302","5449","5","50987","4010","28239","7482","220","135925","17463","9219367","22","3799","578","667","158742938","241","1505","1","5","1","325","2134","1","1","7565"
"128814","5200","#2CGQU99LL","the henkel","162","214","0","#PVYY2YL","mexican power","VxSI_-HfFGTd1aGOBE3pI2UA5oUB_L2q3v1ZMbAhKyw","5208","2646","9","6","2230","965","230","2018-04","128814","5200","2018-04","128814","5200","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","4220","1","996195391","1126264315","5208","5","41317","3848","16426","4897","278","266855","13619","8227047","22","4834","740","965","203589286","99","4300","1","6","1","3066","2646","2","1","18760"
"128964","5200","#UV990LUC","KOPI®HITAM","151","171","1","#882PYQVY","xTw Empire","ttc2kI88AQ4uBlhrmLBvvAJvjk_T1yuKdU_au5hD3Gc","5200","2624","9","6","1316","1098","200","2018-04","128964","5200","2018-04","128964","5200","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","1","23","30","NULL","10","11","153","9","2113","1","866756910","1019482249","5200","5","34443","3875","19539","5254","72","174590","13310","5421167","22","3487","429","1098","258898219","38","3636","1","6","1","1720","2624","2","1","13655"
"129973","5196","#8V0CG92R","༺レオギウス༻","191","185","0","#8LUCGCYQ","天空の城ラピュタセカンド","g_sTtkTXZdzLkrzHovOM04fEanzRmtc_FrQLQSeE1kk","5196","3541","9","7","1698","2105","357","2017-12","117857","5057","2018-04","129973","5196","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","14","12","12","1","12","14","13","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","11","11","153","9","2237","1","2000000000","2000000000","5196","5","161833","12985","45374","15972","1244","416257","43609","15374713","22","11402","2612","2105","60358587","274","4953","1","7","1","983","3541","1","1","7025"
"131082","5193","#2G209QC8V","alphan killer","143","403","30","#YLQG92CC","JFF-Clan","aYbU6sgCa-W_tD0MMnpDcyG8zJNoPh6Wogsh51gxYd0","5193","1637","9","4","76","504","193","2018-04","131082","5193","2018-04","131082","5193","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","5","8","4","1","1","1","7","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","153","9","4669","1","835191273","812093897","5193","5","29871","2790","10423","3705","1263","166986","6563","4384907","22","2407","371","504","147890648","27","3336","1","4","1","75","1637","1","1","11975"
"131641","5191","#2UPG8LPUQ","浅夏","159","316","3","#Y2PRC9YC","问鼎","1Zc55CT0eolBqj1kpQ5Dz-ORAUU-KYexfAov3xEta8w","5226","3151","9","7","1182","902","200","2018-04","131641","5191","2018-04","131641","5191","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","12","1","12","3","13","12","6","6","5","2","1","3","3","2","NULL","1","27","26","NULL","10","11","153","9","4523","1","1398758797","1544702331","5226","5","53449","7091","19086","7670","1498","188579","16563","7935540","22","4568","638","902","276883560","99","5204","1","7","1","1149","3151","2","1","6790"
"133260","5186","#QJ0UP809","kellr","174","287","0","#Y0VG08QL","noisy","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5289","2545","9","6","692","1064","264","2018-04","133260","5186","2018-04","133260","5186","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","10","12","10","9","1","10","1","12","7","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","5183","1","1087302899","1151598782","5289","5","54619","3948","16564","5131","1055","335542","12417","8408931","22","5607","890","1064","238162345","143","8923","1","6","1","844","2545","2","1","4935"
"134291","5183","#CLCCURQY","exthackermod","191","149","0","#PCGLPJR8","MaLaYa EmPiRe","M3eUsF4TgCfpG84dShFHEbjM6bYircTaR02BZnehxLQ","5218","3950","9","7","2154","1438","546","2018-03","103968","5218","2018-04","134291","5183","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","12","14","14","1","14","7","14","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","11","11","128","9","4296","1","1047637018","1164603645","5218","5","33679","4242","16733","5123","339","449565","13581","7581902","22","4710","828","1438","326025595","237","13122","1","7","1","2990","3950","2","1","18120"
"135294","5180","#8CCCC8QVC","jack_nattu","134","159","0","#LGUQ2QPC","Fort de Croc™2","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5331","3141","9","7","1076","509","828","2017-09","78121","5177","2018-04","135294","5180","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","14","10","12","9","1","12","3","12","14","6","6","5","2","1","3","3","2","NULL","1","15","20","NULL","10","11","53","9","2785","1","877230504","912143545","5331","5","60296","3535","12928","3926","50","70088","9703","6262271","22","3653","757","509","139860742","186","2582","1","7","1","1068","3141","2","1","3560"
"135633","5179","#8QVCQY8YG","shams el zanaty","138","271","0","#CJP9LV9","سورية","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5268","3126","9","8","954","650","196","2018-04","135633","5179","2018-04","135633","5179","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","5","12","12","1","4","1","10","14","6","6","5","2","1","3","3","2","NULL","1","25","30","NULL","6","11","153","9","4028","1","2000000000","2000000000","5268","5","72394","8152","33717","11546","436","55184","22752","9339629","22","5697","811","650","100942802","142","1062","1","8","1","1098","3126","2","1","3125"
"135709","5179","#9YYJGPUPG","ANDRONAZ","129","244","2","#8V9LG2JL","LIONS KING","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","5183","2699","9","6","716","932","179","2018-04","135709","5179","2018-04","135709","5179","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","8","12","12","3","1","1","1","12","10","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","8","11","52","9","1409","1","1170227659","1238229089","5183","5","13532","2741","13142","3749","168","70471","11701","7245100","22","4003","454","932","133080123","30","1597","1","6","1","685","2699","0","1","4505"
"135901","5179","#P2Y0PL9V9","لبرنسيس✌️ابوتيم","133","289","1","#P9R8VRPJ","جنود الشام","hQ9ncqzPTj0T4IYwdglMKWeF4lvL3BUlIuE-5KAUyqM","5327","3312","9","8","1447","273","179","2018-04","135901","5179","2018-04","135901","5179","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","6","5","6","6","4","4","3","5","5","4","4","2","2","NULL","2","NULL","13","14","14","12","12","1","12","1","16","14","6","5","5","2","1","3","3","2","NULL","1","13","15","NULL","11","11","150","9","2856","1","788782094","767893322","5327","5","11805","2206","12568","3516","83","73710","7712","3667540","22","2645","766","273","133684743","116","2406","1","8","1","1030","3312","2","1","1725"
"135953","5179","#8YY28CUP0","El Jona ;-)","159","174","0","#2R0P0VP9","lctpc","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5512","1564","9","4","110","549","1208","2017-09","27325","5512","2018-04","135953","5179","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","4","6","2","1","1","1","1","1","6","6","5","2","1","3","3","2","NULL","1","26","30","NULL","NULL","11","153","9","3571","1","923769574","992573944","5512","5","42874","3226","18625","5286","220","271419","12003","5764337","22","2725","504","549","187637886","152","7417","1","4","1","109","1564","1","1","1400"
"136150","5178","#222LRR2YQ","mikazuki","174","294","0","#L2P929LV","DREAM BIG","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","5313","2414","9","6","630","1154","178","2018-04","136150","5178","2018-04","136150","5178","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","11","11","1","10","1","11","11","6","6","5","2","1","3","3","2","NULL","NULL","22","25","NULL","6","11","153","9","4701","1","1210903988","1411629765","5313","5","58269","4492","21582","6348","821","344515","16242","8079484","22","4268","399","1154","337971981","81","8361","1","6","1","812","2414","2","1","16255"
"136711","5176","#2UUCCVUQ","Demo","222","271","0","#GVV0J90Y","HealerStarsVViP","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","5268","4725","9","8","3147","1686","300","2017-07","85665","5124","2018-04","136711","5176","2018-04","66869","4666","2018-04","66869","4666","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","16","12","12","1","11","16","14","16","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","23","11","152","9","3348","1","2000000000","2000000000","5268","5","93868","13497","43785","16773","5037","724614","26297","14963895","22","8803","1587","1686","520165073","436","17056","1","8","1","3187","4725","1","1","19855"
"137524","5174","#228JU2LPY","SANDRO","152","513","1","#QGY0V8R","LuXusMoTeL","cGaD3FvudBFEVqyCJKtRteNP7RrUry0MlV9cDEMaS2s","5479","2479","9","6","795","1113","792","2018-02","74536","5286","2018-04","137524","5174","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","12","11","10","10","1","11","1","12","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","4543","1","1430366225","1567313429","5479","5","36634","7634","28678","10569","407","160830","17722","9209991","22","5069","599","1113","206438482","172","1781","1","6","1","1014","2479","2","1","8100"
"138301","5172","#2LCVLPLPR","wolverine","160","263","0","#PPRY0Y00","Savage 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5759","3190","9","8","1051","961","1485","2017-07","11595","5746","2018-04","138301","5172","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","13","12","12","12","1","6","1","12","6","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","4267","1","1240829565","1282341330","5759","5","42412","4704","25971","7774","632","239599","15762","7897540","22","4042","858","961","202961938","261","3286","1","8","1","1379","3190","2","1","4275"
"139024","5169","#P92VPJLG","city3","131","509","0","#JLG9YLGG","秒速五厘米。","zy7CiAg7sYfgU_48IKQhbEq3pHLAdyHWQzV-Oob2RgU","5169","1799","9","6","194","581","169","2018-04","139024","5169","2018-04","139024","5169","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","8","7","8","5","1","5","1","8","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","150","9","1888","1","1177697885","1260281124","5169","5","36734","3297","15584","4300","647","87654","9838","6831027","22","3196","526","581","122219751","105","1420","1","6","1","206","1799","2","1","9165"
"139909","5167","#8LYJUJ2RL","عاشق الليل","143","345","2","#Y9YCRPLL","زرق ورق 22","cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg","5235","2907","9","7","901","1413","167","2018-04","139909","5167","2018-04","139909","5167","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","10","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","5","11","89","9","3883","1","823543125","895871984","5235","5","24417","2670","13133","3733","542","148889","11059","6595414","22","4375","450","1413","224657038","22","2761","1","7","1","1135","2907","1","1","2475"
"140281","5166","#GYYLRQJ","Begundal","123","406","0","#98VPCL2Y","Indo Eternity F","KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw","5243","2414","9","6","283","451","166","2018-04","140281","5166","2018-04","140281","5166","NULL","NULL","NULL","NULL","NULL","NULL","5","4","4","6","5","6","6","4","4","4","3","5","4","4","2","2","NULL","2","NULL","12","10","8","8","10","1","1","1","1","1","6","5","4","1","1","1","3","1","NULL","1","18","22","NULL","5","11","135","9","2526","1","414240099","451740616","5243","5","13170","1870","7874","2612","507","54146","5002","2711582","22","1864","392","451","144709306","105","1713","1","6","1","314","2414","2","1","4115"
"141134","5164","#LGRUCRCU","アンパンマン","138","138","0","#RRJU9UQ","illegal company","zzjNZyDI7LkrwpU21-HxJsMjB9or0khYBRjHKbIr7e8","5237","4235","9","8","1795","414","264","2018-04","141134","5164","2018-04","141134","5164","2018-02","415146","4010","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","14","16","13","1","16","11","12","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","13","11","153","9","3088","1","967031541","1008726251","5237","5","29253","2749","13115","3721","628","69366","10744","6495902","22","3763","593","414","151040765","99","1128","1","8","1","2074","4235","2","1","19425"
