"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"8990","5885","#PQ2RUPYP","Synthetique","176","436","1","#22C8GVVYJ","Help Me Pls","H39b_-WLZGtZVWQ0hqTkE-Tn2AaQnQWy_Iz4yBlvL0M","5914","5177","9","NULL","8","1777","1869","1054","2018-09","8990","5885","2018-09","8990","5885","2018-02","6045","5000","2018-09","392189","4145","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","16","16","10","16","15","16","16","16","8","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","25","11","153","9","5232","1","874219902","906676619","5914","5","12491","6522","14519","8378","1383","279145","8643","5249979","22","3097","823","1869","153740322","251","4149","1","8","1","2323","5177","2","1","20100"
"19195","5708","#PJY99QC9","NL~花舞 為誰曳?","119","513","2","#RCJCPGRV","死亡","ny-vo8DRxjkG-UIm0MqAF6xYYo2_phbeZjfHD82RXlY","5726","1944","9","NULL","5","187","442","1128","2018-09","19195","5708","2018-09","19195","5708","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","9","8","NULL","3","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","20","21","NULL","2","11","150","9","3125","1","751167615","762762135","5726","5","25079","2175","11916","3714","711","30554","8814","3419061","22","2090","187","442","138311699","37","136","1","5","1","166","1944","1","1","8210"
"20653","5690","#8JJ9UPC2C","Iniesta.Home","154","374","1","#22LGG0C90","。。。","H39b_-WLZGtZVWQ0hqTkE-Tn2AaQnQWy_Iz4yBlvL0M","5881","2627","9","NULL","6","544","1253","3130","2018-05","13895","5879","2018-09","20653","5690","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","11","12","10","NULL","10","NULL","10","1","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","150","9","5782","1","1261829435","1332139554","5881","5","28181","2589","19708","5452","337","197957","12613","8703276","22","3292","446","1253","197059911","237","5259","1","6","1","615","2627","2","1","28935"
"20744","5688","#8JVU0GCQY","Sontoloyo","143","445","2","#QC0UC0G9","CIKU CIKU","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","5719","2065","9","NULL","5","238","841","1056","2018-09","20744","5688","2018-09","20744","5688","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","8","8","10","8","NULL","1","NULL","10","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","1","11","153","9","3343","1","1418257321","1583617495","5719","5","31751","3593","17472","5326","387","150337","15034","8747053","22","4951","654","841","119285800","125","2676","1","5","1","254","2065","1","1","15850"
"21318","5681","#YQUL2LJL","terry","152","335","0","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5706","3003","9","NULL","7","838","610","1261","2018-09","21318","5681","2018-09","21318","5681","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","14","12","12","6","NULL","5","3","12","13","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","153","9","6742","1","991730880","1081297692","5706","5","41848","5267","21513","7708","1480","151312","12288","6855596","22","3623","958","610","111036089","113","1888","1","7","1","893","3003","2","1","13725"
"23104","5660","#8GGY0UP9P","雪月、恋上♡","135","323","1","#YYRJP8LG","盛世集团༻China༺","TVBqknqXEjKvvL38r1aghOfiNMXKi29xyxu7Ld3pbFs","5705","2774","9","NULL","6","509","525","1760","2018-09","23104","5660","2018-09","23104","5660","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","10","12","9","8","NULL","8","NULL","11","10","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","1","11","153","9","2139","1","952459489","1014916239","5705","5","22847","2413","13600","4009","407","111798","10630","4903806","22","2032","235","525","143891406","98","2111","1","6","1","580","2774","2","1","10800"
"26068","5630","#2LQR28RYG","爱踹伯伯♥","165","414","3","#G8CVGVQG","南暖夏栀旧时逝","N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA","5630","3642","9","NULL","8","1202","473","993","2018-09","26068","5630","2018-09","26068","5630","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","11","10","9","11","1","16","1","11","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","14","11","150","9","5272","1","1425300830","1486868399","5630","5","24183","4727","21517","6708","591","132951","14021","7855151","22","4814","915","473","138957864","187","1365","1","8","1","1386","3642","2","1","23080"
"26927","5622","#QLLJCQ0V","」TRAPİON「","150","373","1","#LYR0RGQL","bandit medan","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5622","2929","9","NULL","6","874","582","846","2018-09","26927","5622","2018-09","26927","5622","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","2771","1","1101312125","1205575533","5622","5","19592","2818","19870","5051","273","180779","12157","6774104","22","3306","849","582","180134516","150","4029","1","6","1","1052","2929","2","1","50270"
"27391","5618","#89V2RPPP9","۷ɛɬɧąιąɱ","167","443","1","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5679","4176","9","NULL","8","1173","686","3544","2018-07","19967","5637","2018-09","27391","5618","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","9","16","12","4","3","2","14","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","14","11","112","9","3825","1","1527424159","1481016425","5679","5","30889","3058","25934","6699","303","285276","15386","7729579","22","3246","505","686","126775960","250","5018","1","8","1","1567","4176","2","1","13825"
"30185","5593","#2P0RVUR0R","Stemcell","201","406","1","#UYU8VL9L","Turk's 8.9","kMBE6wL8JLsbYi78b71yCog8bGac3XN8zG48HoggR5o","5605","3699","9","NULL","8","1799","2106","894","2018-09","30185","5593","2018-09","30185","5593","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","13","16","14","16","14","4","12","1","13","15","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","14","11","153","9","4978","1","1638508742","1564005883","5605","5","19818","6278","24854","8316","4096","515545","11683","9580620","22","3222","602","2106","381866440","105","11517","1","8","1","2268","3699","2","1","47335"
