"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"93723","5224","#2RRYCV2Y9","✨Sr Comandante✨","138","274","1","#V8QVQ92P","GOD OF WAR II","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5305","2818","8","NULL","7","1003","534","363","2018-07","93723","5224","2018-07","93723","5224","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","12","12","12","12","NULL","12","1","12","12","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","10","11","150","8","3287","1","994760890","1045133314","5305","4","84864","7403","18366","8299","192","134608","11352","7310294","22","3659","1106","534","112569820","331","2953","1","7","1","1027","2818","2","1","2275"
"152038","5052","#20Y9J0ULJ","天堂.地狱","123","210","2","NULL","NULL","NULL","5344","3450","8","NULL","7","610","1033","1104","2018-06","82308","5208","2018-07","152038","5052","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","12","12","8","10","NULL","1","NULL","12","10","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","153","8","2585","1","885828026","917749696","5344","4","82129","4937","14462","5149","601","75663","7466","7391168","22","4215","1091","1033","101175218","369","728","1","7","1","673","3450","2","1","3100"
"162889","5026","#990J2980C","WINNER GALAXY","135","183","1","#Q00P2UUG","WINNER Z GALAXY","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5307","1666","8","NULL","7","87","100","1303","2017-12","53112","5307","2018-07","162889","5026","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","11","11","11","11","11","NULL","6","NULL","11","4","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","1","11","153","8","4904","1","639685036","655784392","5307","4","47214","3341","9155","3661","147","169960","4823","4536538","22","2169","509","100","205142806","170","3796","1","7","1","68","1666","0","1","9275"
"167610","5016","#890UU0RCL","美丽唯爱.灵 .","147","104","1","#8RYVQ9RG","LOL. S5. 万岁","TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c","5478","4000","8","NULL","8","783","1048","1371","2018-05","66440","5418","2018-07","167610","5016","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","13","12","12","13","NULL","14","5","12","10","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","8","11","150","8","3420","1","754072681","754066892","5478","4","33837","3230","12136","4171","272","203689","5656","4015205","22","1863","561","1048","116468490","200","5785","1","8","1","1037","4000","2","1","7050"
"170317","5010","#99RLYPY9G","CR JHON DAKOTA","98","139","3","#G0LJUL9Q","CLAN ICA&S.CRUZ","XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE","5167","1837","8","NULL","5","245","505","89","2018-06","121491","5079","2018-07","170317","5010","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","7","8","8","NULL","NULL","NULL","8","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","6","8","922","1","285328465","330445319","5167","4","14735","1212","4571","1403","276","28007","3191","1621852","22","476","88","505","74046188","30","316","1","5","1","314","1837","0","1","12750"
"176619","4995","#8QPVUP9J0","Lord Jr^Rhy☆攻","96","164","1","#8J2UY0R2","MasterChampions","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5070","493","8","NULL","3","15","763","0","2018-07","176619","4995","2018-07","176619","4995","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","6","6","1","4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","84","8","1312","1","283622550","285993145","5070","4","14014","1120","3495","1225","262","27836","2897","1441250","22","542","113","763","62155389","29","871","1","3","1","13","493","0","1","4700"
"183751","4974","#9YP22U08Y","美丽家族⭐堂主","102","442","4","#8RYVQ9RG","LOL. S5. 万岁","TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c","5015","1717","8","NULL","5","143","113","0","2018-07","183751","4974","2018-07","183751","4974","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","6","8","8","NULL","NULL","NULL","5","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","66","8","1783","1","448168334","469349675","5015","4","31648","2215","7104","2491","189","30204","4336","2820521","22","1343","293","113","42943216","76","812","1","5","1","115","1717","1","1","500"
"187088","4964","#2JRJGY8G9","CG91","109","140","2","#RC9JCL0J","black sadow","8_cwxplFb_ZDN65fNjM0NrkPxWpdOL_SiuQ9197JcVo","5060","2246","8","NULL","6","249","737","15","2018-06","146720","5015","2018-07","187088","4964","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","8","6","10","2","NULL","9","NULL","8","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","1","11","150","8","1654","1","414812971","433401634","5060","4","27055","2489","8487","2760","620","48409","5376","2649211","22","1167","152","737","67692747","22","920","1","6","1","249","2246","2","1","2025"
"191054","4953","#9GGV02R9P","king123","113","119","3","NULL","NULL","NULL","5075","3802","8","NULL","8","815","520","54","2018-05","181546","5054","2018-07","191054","4953","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","14","12","14","10","3","13","7","12","12","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","15","11","150","8","1723","1","531654492","508425780","5075","4","28268","2371","7983","2691","125","27702","5280","2780995","22","1447","247","520","72091052","70","876","1","8","1","981","3802","2","1","17660"
"199406","4929","#9YVRLR9JV","New Generation","123","118","0","#G0R0GYJR","MMR","_lngKbaS9VlTCn2V8iTuOO_nb3o7X7ctqhVaMgViCLA","5203","3625","8","NULL","8","1652","434","153","2018-06","147378","5013","2018-07","199406","4929","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","14","14","15","14","NULL","14","14","14","14","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","20","11","133","8","2130","1","452385917","467357698","5203","4","28110","2728","6492","2895","34","61150","4229","3315096","22","1453","577","434","100235655","233","3710","1","8","1","2234","3625","2","1","10730"
