"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"33246","5522","#9QYGQPJRG","Imam bae","172","438","0","#PPRY0Y00","Savage 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5581","4529","9","NULL","8","4900","1167","2068","2018-07","33246","5522","2018-07","33246","5522","2018-07","107869","4529","2018-07","107869","4529","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","14","12","16","NULL","16","15","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","25","11","75","9","1672","1","1900343324","2000000000","5581","5","35690","7820","33788","11904","257","256026","18333","11763814","22","3565","311","1167","193659545","100","6093","1","8","1","6681","4529","0","1","41700"
"36300","5501","#2VUPP8Q0U","Rizwan Virgo","145","214","0","#QC0UC0G9","CIKU CIKU","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","5589","2484","9","NULL","6","403","1110","2000","2018-07","36300","5501","2018-07","36300","5501","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","10","12","8","2","NULL","1","NULL","12","8","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","3510","1","902864747","952077227","5589","5","18173","2302","18908","4907","383","157171","12206","6037126","22","3155","514","1110","161480157","122","3629","1","6","1","334","2484","1","1","9375"
"37519","5492","#PVCL90C8","Clash With Cade","144","238","3","#PPRY0Y00","Savage 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5545","3273","9","NULL","7","1016","526","952","2018-07","37519","5492","2018-07","37519","5492","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","5","7","12","5","1","NULL","1","11","12","2","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","20","30","NULL","11","11","153","9","4490","1","882165825","842618110","5545","5","12810","3693","17328","5337","1854","141145","10483","4632955","22","3339","596","526","132592721","138","3276","1","7","1","1237","3273","2","1","9205"
"38811","5483","#9RLRRV0GG","ياسر","168","457","5","#Y080PU0U","اسطورة البصرة","a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI","5547","3462","9","NULL","8","1588","1169","483","2018-07","38811","5483","2018-07","38811","5483","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","16","12","12","1","6","1","12","5","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","132","9","2793","1","1205302139","1328858827","5547","5","31797","4036","18193","5625","735","276207","14120","7803994","22","3762","287","1169","214898163","91","4053","1","8","1","1938","3462","2","1","28060"
"38959","5482","#RYCQ0VJJ","Memory-流年(chen)","144","540","0","#YYRJP8LG","盛世集团༻China༺","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5531","3194","9","NULL","7","1510","462","662","2018-07","38959","5482","2018-07","38959","5482","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","12","12","12","12","NULL","12","6","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","4068","1","1200713670","1223209745","5531","5","36780","3072","18890","5105","460","118886","13457","7658056","22","4231","851","462","173743323","228","3348","1","7","1","1456","3194","2","1","20670"
"42381","5460","#9PVYQ92YV","♚愣头青♚㊣™","140","408","0","#QRCP9U2U","聚缘村","C0gdU5N_K8BXwsu2jYZy4USe_Zyb_udzTYGzx04zQdI","5501","5075","9","NULL","8","1436","368","913","2018-07","42381","5460","2018-07","42381","5460","2018-06","15695","4862","2018-07","43749","4728","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","16","16","16","16","9","16","16","6","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","25","11","150","9","2077","1","1106563288","1154405814","5501","5","23752","2988","15675","4588","292","65622","11820","6919652","22","2742","492","368","203900320","176","1992","1","8","1","1843","5075","1","1","29565"
"43792","5452","#9QRY2VC8R","☜☆☞UJJWAL☜☆☞","158","338","1","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5673","4771","9","NULL","8","2454","851","1356","2018-05","43190","5562","2018-07","43792","5452","2018-06","31969","4734","2018-07","85643","4583","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","15","16","16","16","1","16","16","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","21","11","150","9","3420","1","1217805705","1277211830","5673","5","26051","3029","18163","4923","240","186352","12674","7324580","22","3936","776","851","171148744","184","3209","1","8","1","3336","4771","2","1","20695"
"44303","5449","#VPVUUV88","⭐Pūßłīc Ēņēmý⭐","183","333","3","#9P0LRCYQ","leclans2lours","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","5582","4381","9","NULL","8","1225","1406","4782","2018-01","34092","5479","2018-07","44303","5449","2018-02","233384","4186","2018-07","317888","4240","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","16","14","16","NULL","9","16","1","11","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","18","11","153","9","4439","1","1724768227","1721036652","5582","5","35362","3914","27826","7670","426","383119","20954","8755705","22","3948","514","1406","321453293","203","5987","1","8","1","1772","4381","2","1","24200"
"45132","5444","#2Q8JL9R02","いえきち","172","369","2","#PR89YRRQ","sky☆garden","0qK_lrJV-fUtFWEKCOi1q1zjIGjon1yBdwSfV_L93UI","5590","3093","9","NULL","7","983","1549","6696","2017-08","20457","5567","2018-07","45132","5444","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","14","12","12","12","NULL","12","3","14","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","153","9","3888","1","1721892514","1732226844","5590","5","36283","4816","35154","10622","107","312307","21878","11220151","22","4298","427","1549","146407477","247","6622","1","7","1","623","3093","2","1","38565"
"45425","5442","#8C808RC0P","pekka vijay","149","442","2","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5520","3405","9","NULL","8","921","642","851","2018-07","45425","5442","2018-07","45425","5442","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","14","10","8","1","4","1","16","3","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","153","9","3663","1","1313242103","1329837611","5520","5","21748","3392","22237","6154","1133","156014","14495","6839449","22","3367","758","642","194872442","213","3408","1","8","1","1241","3405","2","1","13125"
"46126","5439","#2VCQL8282","King Afiq","145","418","1","#9J90RP2Y","MALAYA CHAMPION","ngNa7r7_puPviRKUwkz234nK5Q-Rrlk7RQJOGQLX3kk","5495","2137","9","NULL","5","319","784","1804","2017-12","41199","5380","2018-07","46126","5439","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","8","10","6","NULL","3","NULL","9","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","139","9","4097","1","1733277550","1765480306","5495","5","55103","4216","33465","8739","222","159182","20089","10622163","22","4146","643","784","158742938","299","1936","1","5","1","337","2137","1","1","25060"
"47462","5431","#89YU8U2YJ","⚓destroyer⚓","204","462","0","#2RRU2098","K.S.A","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","5483","3503","9","NULL","8","1242","1360","431","2018-07","47462","5431","2018-07","47462","5431","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","5","8","6","6","9","1","9","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","2779","1","1318600409","1418650400","5483","5","29978","4017","18779","5580","670","581538","14762","7624941","22","5101","1039","1360","165260190","164","12112","1","8","1","1975","3503","2","1","39235"
"48252","5427","#2RQCL890Y","神话BLACK TH9™","195","436","2","#L8V9UULL","PANDEMIAS +++++","02K5VantrE82RN3BVCbgoNpFLN6rVFfg7aN999K4kp4","5927","1852","9","NULL","5","262","1200","796","2018-07","48252","5427","2018-07","48252","5427","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","8","8","8","8","NULL","NULL","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","153","9","3850","1","1711923218","1758071622","5927","5","44391","5445","26790","8075","374","499252","18682","13188533","22","6394","877","1200","217825393","261","14542","1","5","1","245","1852","1","1","7200"
"50414","5415","#9VUJ8Q9L2","动她、我废了你！","134","226","6","#PQLVYPU2","大王岭","h9Us8c5xSoaS0TX0NnG9EUy5eIs-9MpnWEdRxTdD9aU","5415","3361","9","NULL","8","1006","357","649","2018-07","50414","5415","2018-07","50414","5415","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","13","13","12","13","2","12","12","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","23","28","NULL","6","11","150","9","2652","1","703271154","745465290","5415","5","19613","2053","10853","3071","103","73817","8242","4363618","22","2751","494","357","158438424","64","1331","1","8","1","665","3361","2","1","5550"
"54922","5390","#Y9YQC2L2","Jord_sylo","158","295","1","#2G9QQVV2","Class of Clans!","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","5390","2226","9","NULL","6","365","422","390","2018-07","54922","5390","2018-07","54922","5390","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","8","10","10","NULL","5","NULL","10","1","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","1","11","153","9","4722","1","1143229869","1191162717","5390","5","76874","5257","18292","6465","788","242593","15929","8862029","22","6201","501","422","94671075","75","3824","1","6","1","365","2226","0","1","1000"
"55221","5389","#2P8PVG0C8","AmriArfit(1)","127","477","4","#2R9GU9G0","les freres","C7XKVZnPspVnVM_wtUWvqdNEj8ot-WoADUWeu6PL_z0","5486","1845","9","NULL","6","163","354","610","2018-07","55221","5389","2018-07","55221","5389","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","9","9","8","4","NULL","NULL","NULL","9","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","130","9","5219","1","1065508605","1071193965","5486","5","16725","3111","15008","4482","878","58926","10540","6571073","22","4018","498","354","144848175","69","1201","1","6","1","120","1845","2","1","5170"
"57490","5376","#9L2P9CRLP","Demolisher♣","158","445","1","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5624","5041","9","NULL","8","2159","346","1489","2018-07","57490","5376","2018-07","57490","5376","2018-02","4786","5041","2018-07","159748","4432","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","16","16","16","14","2","3","16","3","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","NULL","30","30","NULL","25","11","150","9","3369","1","1518901191","1404850295","5624","5","20549","3058","23709","6272","214","179432","12317","6712795","22","3006","711","346","119672241","338","5141","1","8","1","2891","5041","2","1","13505"
"59058","5368","#RCPLU90L","The Killer 56","155","376","2","#PJRYGCYQ","WarLand","HuVYONTzKhvFZZ1sccDYJ-a272G3zmjjFYLg8cm9wm8","5399","2472","9","NULL","6","582","1099","536","2018-07","59058","5368","2018-07","59058","5368","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","11","10","10","10","NULL","12","NULL","10","10","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","4935","1","1206669225","1254709823","5399","5","25054","3838","20120","6196","1106","214966","11935","6162523","22","3277","518","1099","99094795","94","4317","1","6","1","493","2472","2","1","16600"
"62836","5350","#82QUQU2RU","Jack Daniels","123","362","2","#8Q9QGCPU","Dadu double","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","5420","1997","9","NULL","5","250","1030","350","2018-07","62836","5350","2018-07","62836","5350","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","8","6","9","8","NULL","1","NULL","10","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","1","11","76","9","2681","1","1159450316","1191002116","5420","5","29604","2800","16565","4592","420","42856","12054","7462253","22","4621","484","1030","219293895","57","752","1","5","1","178","1997","1","1","14475"
"65499","5337","#LQPQCVRJ","Troy","131","494","0","#RRJGV22Y","Levity o£ Loons","Uzw6U44N8awC46mZNCVnKB9KxfJAk9bzc4zjd84b_wg","5337","2590","9","NULL","6","773","870","337","2018-07","65499","5337","2018-07","65499","5337","NULL","NULL","NULL","NULL","NULL","NULL","6","6","2","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","12","12","11","10","NULL","7","NULL","12","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","24","30","NULL","5","11","144","9","3821","1","647365825","665766936","5337","5","26820","3637","12508","4483","1124","76308","8293","4386208","22","2769","446","870","180521866","68","1052","1","6","1","833","2590","2","1","40180"
"66543","5333","#2PUC28JQU","⚡DraGoS⚡","122","513","3","#9P0LRCYQ","leclans2lours","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","5347","1497","9","NULL","4","114","286","341","2018-07","66543","5333","2018-07","66543","5333","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","7","7","4","4","2","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","21","27","NULL","NULL","11","50","9","2439","1","955112850","926096450","5347","5","40011","5191","15581","6250","492","32604","8227","5170343","22","2977","529","286","108148025","98","314","1","4","1","111","1497","1","1","8360"
"67072","5330","#8U28QP8L2","侠客一霸气","132","917","10","#Y2PRC9YC","问鼎","MDIGYhu3Kda1B7TNuGluqC-DyKGPwQlc13IfKAEZTcE","5360","3053","9","NULL","7","1019","267","330","2018-07","67072","5330","2018-07","67072","5330","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","10","14","12","10","NULL","14","13","10","13","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","26","30","NULL","8","11","124","9","2446","1","941706844","959430509","5360","5","56018","4498","17589","5930","437","48577","9916","7225430","22","4319","1652","267","106559434","344","689","1","7","1","953","3053","2","1","37920"
"68853","5322","#2LCVLPLPR","》》Ｗ Ｏ Ｌ Ｖ《《","163","366","3","#PPRY0Y00","Savage 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5759","3190","9","NULL","8","1059","1006","2086","2017-07","11595","5746","2018-07","68853","5322","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","12","12","12","1","6","1","12","6","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","4682","1","1371332162","1409770477","5759","5","45960","4886","29030","8541","636","253183","17503","8799609","22","4501","983","1006","203746601","361","3606","1","8","1","1391","3190","2","1","6100"
"70334","5316","#99Y8QQ2QP","hallo111","123","515","0","#YQC9RJ08","Nokidsclan 2","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5556","2008","9","NULL","5","215","443","698","2017-12","62058","5261","2018-07","70334","5316","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","9","8","8","8","NULL","4","NULL","9","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","1","11","81","9","2562","1","956993328","1021225301","5556","5","8015","3362","18900","5367","64","115347","11460","6792503","22","4612","1651","443","156821356","311","3636","1","5","1","175","2008","0","1","13635"
