"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"58323","5536","#20YCGLQ2L","fire flower","139","258","0","#2J8P8CLY","Scyllarus","_nvBUbqfwZRB10w97Uwoa1GNz7eKE3ODBRYdq78bpis","5568","1801","9","NULL","4","242","922","2007","2019-02","58323","5536","2019-02","58323","5536","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","NULL","NULL","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","165","9","3750","1","1143349956","1210431395","5568","5","33286","2708","25554","6442","591","123695","15229","8174946","22","5305","1080","922","214052869","216","3930","1","4","1","170","1801","1","1","15800"
"58531","5535","#9RPRLR9RP","我非柠檬心亦酸","150","226","1","#82UL8C2P","OP迪克号","yDM478C6gCAE-6PM7IOmKrblch8kvKEWP3F4ym2GUSg","5657","2799","9","NULL","7","891","353","847","2019-02","58531","5535","2019-02","58531","5535","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","11","12","10","NULL","12","NULL","11","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","24","30","NULL","6","11","162","9","4049","1","1338354585","1500527510","5657","5","78209","5021","28448","7503","92","155456","16941","10483355","22","5915","1839","353","119515466","375","3583","0","7","1","812","2799","2","1","11175"
"59232","5531","#202QGPYVY","西江月-静默","118","226","0","#CGULR0LV","问鼎-西江月","RTKDxAfXDLjsJuE49KX52Ok8V0QPYStenikhb8_5EP0","5628","1899","9","NULL","6","88","220","1101","2019-01","53199","5551","2019-02","59232","5531","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","8","4","6","1","NULL","4","NULL","5","1","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","21","25","NULL","5","11","NULL","9","3239","1","568680827","580014473","5628","5","14453","1190","9392","2524","497","38980","5771","3072553","22","1145","254","220","106936764","55","619","0","6","1","70","1899","1","1","17325"
"61522","5520","#9LJRCC92Y","小胖纸","123","563","5","#Y2PRC9YC","问鼎","N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA","5520","3210","9","NULL","8","980","271","520","2019-02","61522","5520","2019-02","61522","5520","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","13","11","1","13","1","8","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","22","30","NULL","9","11","NULL","9","1410","1","839354166","827822032","5520","5","11724","1516","9821","2485","116","35503","6767","4459373","22","1877","238","271","100437686","35","713","0","8","1","1068","3210","2","1","31545"
"62081","5517","#8CUURQVC8","MORTAL_DANCE_05","152","260","0","#UYU8VL9L","Turk's 8.9","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","5517","2601","9","NULL","7","885","1094","1128","2019-02","62081","5517","2019-02","62081","5517","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","11","11","10","NULL","11","3","10","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","7","11","168","9","4100","1","1283536275","1311345785","5517","5","12918","2661","17223","4281","444","194401","12499","7177034","22","3911","801","1094","160171337","99","3164","1","7","1","945","2601","1","1","36180"
"70637","5474","#Y0Y2QU8LR","#TITouRush**","98","311","1","#2J8P8CLY","Scyllarus","_nvBUbqfwZRB10w97Uwoa1GNz7eKE3ODBRYdq78bpis","5514","2176","9","NULL","5","579","83","528","2019-02","70637","5474","2019-02","70637","5474","NULL","NULL","NULL","NULL","NULL","NULL","6","6","3","5","5","6","6","4","4","3","3","5","3","2","2","1","NULL","2","NULL","10","10","9","10","10","NULL","7","NULL","10","NULL","NULL","NULL","NULL","6","5","5","1","1","1","3","NULL","NULL","NULL","10","13","NULL","5","11","154","9","2902","1","531187267","552247046","5514","5","15972","1562","8484","2390","127","7637","5732","2978592","22","1349","345","83","145767218","53","197","1","5","1","762","2176","1","1","29115"
"70837","5473","#QGL8UPGR","TheUnknown","143","204","0","#PCCPVVPJ","The mobs","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5653","1948","9","NULL","6","194","1181","2088","2018-07","23070","5606","2019-02","70837","5473","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","10","4","8","4","NULL","3","NULL","7","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","156","9","3488","1","976864775","997353980","5653","5","28742","3789","19347","6223","1312","145066","12061","6318468","22","3313","780","1181","272471645","264","1738","1","6","1","168","1948","2","1","5010"
"72182","5467","#Y9GCRQRUV","支离破碎","136","421","2","#8RYVQ9RG","LOL. S5. 万岁","TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c","5696","3006","9","NULL","8","872","323","467","2019-02","72182","5467","2019-02","72182","5467","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","9","10","7","10","NULL","12","1","10","10","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","189","9","2093","1","1080139556","1098554993","5696","5","9043","1318","12234","2726","127","31313","6726","5437397","22","1925","357","323","137721738","41","610","0","8","1","905","3006","2","1","24090"
"74126","5458","#9GGYLCQPJ","l k","126","207","1","#2QQPYP0J","阿尔法部落『九門』","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5504","2706","9","NULL","6","870","234","590","2019-02","74126","5458","2019-02","74126","5458","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","156","9","4323","1","758428412","786756364","5504","5","16913","2025","9682","3028","374","45124","7452","4660633","22","1547","324","234","170503563","39","569","0","6","1","911","2706","2","1","10755"
"74613","5455","#88JJ9JRVR","For the tribe战犯","135","261","0","#Q0VCPCY9","流星雨","lT_9H8RYghuiuaxSdF4jigMFcn4GWXUAKb1aX4Eskww","5473","2557","9","NULL","6","522","445","573","2019-02","74613","5455","2019-02","74613","5455","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","11","11","12","NULL","12","NULL","11","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","NULL","9","3820","1","1320148188","1334725422","5473","5","31616","2680","19260","4908","668","85341","11537","6810805","22","3244","673","445","114016920","126","1544","0","6","1","471","2557","2","1","26385"
"74823","5454","#LQPQCVRJ","Troy","143","299","0","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5670","2876","9","NULL","7","1004","1063","2045","2018-08","16567","5670","2019-02","74823","5454","NULL","NULL","NULL","NULL","NULL","NULL","6","6","2","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","13","14","12","12","NULL","9","NULL","12","5","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","219","9","4506","1","983317056","1000354673","5670","5","34728","4245","19211","6183","1148","117715","12162","6960921","22","4051","869","1063","180598175","195","2164","1","7","1","1080","2876","2","1","77645"
"75272","5453","#8008009Q","İmPaRaToR","147","278","1","#UYU8VL9L","Turk's 8.9","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","5508","2475","9","NULL","7","393","508","941","2019-02","75272","5453","2019-02","75272","5453","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","11","9","11","8","NULL","6","NULL","9","4","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","11","11","150","9","4313","1","776707601","804279740","5508","5","17498","2268","13037","3700","402","176733","8487","5660304","22","2766","736","508","149133880","101","3556","0","7","1","360","2475","2","1","9625"
"78064","5440","#8JRCGRG88","Nu","182","139","1","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5440","3066","9","NULL","7","1929","1245","1556","2019-02","78064","5440","2019-02","78064","5440","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","13","NULL","14","4","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","20","11","187","9","2864","1","945358166","963883404","5440","5","27170","2552","17954","4647","295","376388","12447","5821272","22","3379","642","1245","215786638","153","10140","1","7","1","1664","3066","2","1","103530"
"78126","5440","#GVJ0JGVC","❤️Rose❤️","157","236","1","NULL","NULL","NULL","5459","3003","9","NULL","7","1074","965","570","2019-02","78126","5440","2019-02","78126","5440","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","14","12","NULL","14","NULL","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","11","11","173","9","3771","1","896774306","926067664","5459","5","18095","2311","13261","3431","537","212597","9876","5335039","22","2890","294","965","197359264","58","4352","0","7","1","1058","3003","2","1","47195"
"79127","5436","#PU2Y20U8C","✨✨Ethem 42✨✨","122","294","2","#UYU8VL9L","Turk's 8.9","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","5632","2582","9","NULL","6","1082","408","1004","2019-01","61446","5505","2019-02","79127","5436","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","NULL","9","1795","1","1301895363","1299244065","5632","5","17551","2817","16145","4437","152","38985","12339","7591698","22","3499","832","408","95481485","132","1014","1","6","1","1093","2582","2","1","80375"
"80772","5429","#9LPV2PUCC","sÀm...","144","299","2","#R22YG2VV","charli chaplin","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5802","2709","9","NULL","7","1062","945","3087","2018-09","31864","5578","2019-02","80772","5429","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","13","12","13","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","11","11","NULL","9","2977","1","1499059170","1539548417","5802","5","29535","3473","25062","6749","158","133615","16785","9101369","22","3249","644","945","112911167","225","2146","1","7","1","1256","2709","2","1","32175"
"81369","5427","#9YRUCY9PC","⤴ALI⤵KHAN⤴","117","465","3","#R8P8YVY","mortarclan","a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI","5557","1900","9","NULL","5","252","78","427","2019-02","81369","5427","2019-02","81369","5427","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","9","8","8","8","NULL","1","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","23","26","NULL","5","11","184","9","3081","1","836067384","834158526","5557","5","9855","1873","12551","3259","315","23112","8580","4841462","22","2783","901","78","109973554","88","479","1","5","1","253","1900","1","1","8100"
"82615","5422","#8Q8CCYRLU","欣爱欣","147","230","1","#Y2PRC9YC","问鼎","N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA","5705","2553","9","NULL","6","419","808","993","2019-01","52127","5557","2019-02","82615","5422","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","7","10","9","NULL","10","NULL","2","11","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","156","9","2263","1","1411675229","1404829252","5705","5","41718","4199","20269","5930","838","170407","14051","8496789","22","4752","751","808","141547469","163","2551","0","6","1","487","2553","2","1","8545"
"84530","5414","#2YQCJ92U0","ERIC Ø BRABØ","130","337","0","#PLYYRJUG","BR PUSH","U0gIwQ4LX0Dg_sdPhQZQWyiwIe7EN5ymGuOlJR0JcFs","5414","1452","9","NULL","4","110","488","414","2019-02","84530","5414","2019-02","84530","5414","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","6","4","6","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","20","23","NULL","NULL","11","NULL","9","4556","1","647053139","666403727","5414","5","9468","1900","10503","2945","707","115772","7535","3920287","22","2071","353","488","163665536","25","953","0","4","1","110","1452","1","1","3225"
"85040","5412","#20UPULCP9","White Lion \\m/","181","164","0","#PPRY0Y00","Savage 8.9","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5527","4204","9","NULL","8","3290","1116","3588","2016-12","30246","5036","2019-02","85040","5412","2018-12","372689","4204","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","16","16","14","14","16","15","16","14","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","25","11","150","9","6593","1","1728399972","1692362180","5527","5","48674","4281","30647","8536","849","325570","19048","9650038","22","3681","535","1116","182832272","237","6473","0","8","1","3773","4204","2","1","46685"
"86283","5407","#8RC8RP9GC","鱼忻 ͜❀҉","140","179","0","#8QVGGLLY","紫禁之巅","So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ","5407","3018","9","NULL","7","700","625","407","2019-02","86283","5407","2019-02","86283","5407","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","8","12","NULL","12","1","12","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","8","11","178","9","4104","1","884665663","947712330","5407","5","23996","3197","13606","4264","362","99066","8629","5439769","22","3336","804","625","147218768","112","1635","0","7","1","818","3018","2","1","19435"
"86488","5407","#8VGLUCJPR","♡Mary♡","134","217","3","#L2L80Q2C","ایران","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","5427","3241","9","NULL","8","1055","1183","1159","2019-02","86488","5407","2019-02","86488","5407","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","16","6","14","15","2","2","1","9","6","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","15","20","NULL","20","11","NULL","9","2041","1","894389498","931614516","5427","5","44061","2780","15171","4174","113","59947","9024","5674017","22","2163","311","1183","195681402","118","3361","0","8","1","1417","3241","1","1","26745"
"87577","5403","#2V2099RLJ","✨Sky Zero✨","143","273","1","#LUJVCQPP","Skull Krushers","oPu7RBhZek6DohAOP283UeE0Bix1q3nlpIvW6vDnXmY","5533","3023","9","NULL","7","1250","686","403","2019-02","87577","5403","2019-02","87577","5403","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","12","14","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","22","25","NULL","10","11","185","9","4843","1","991785423","1050091120","5533","5","23994","2694","15975","4254","650","120298","11120","5653921","22","3035","619","686","162993964","90","2454","1","7","1","1244","3023","2","1","18850"
"87612","5402","#9C9QP9GQR","MOHAMMED NOR3","122","352","2","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5576","3185","9","NULL","8","1493","333","729","2019-02","87612","5402","2019-02","87612","5402","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","11","14","9","10","NULL","11","NULL","14","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","198","9","3311","1","1039845950","1124634295","5576","5","18813","2747","17656","4668","104","40747","11572","6865084","22","4063","933","333","112257088","260","1040","0","8","1","1987","3185","2","1","10270"
"89341","5396","#UU2YYYCV","Stier","157","399","0","#PPRY0Y00","Savage 8.9","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5710","2653","9","NULL","6","447","1119","743","2019-02","89341","5396","2019-02","89341","5396","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","11","8","NULL","2","NULL","12","7","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","150","9","3230","1","1097702247","1109741110","5710","5","22416","2666","16896","4857","628","232293","9177","7315174","22","2741","462","1119","197235907","52","3485","1","6","1","499","2653","2","1","2350"
