"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"12681","5973","#22JUQQYJP","$ PoBre LoKo $","144","490","0","NULL","NULL","NULL","5990","2624","9","NULL","7","297","354","3544","2019-03","12681","5973","2019-03","12681","5973","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","8","9","7","NULL","1","1","8","8","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","203","9","4193","1","1348293808","1361545104","5990","5","39983","3463","24429","6544","240","137358","15463","8235046","22","3371","695","354","131523885","212","3105","1","7","1","348","2624","2","1","14130"
"21390","5824","#QGL8UPGR","TheUnknown","143","434","0","#299JCYUUG","Forever&Always","H39b_-WLZGtZVWQ0hqTkE-Tn2AaQnQWy_Iz4yBlvL0M","5864","1988","9","NULL","6","199","1209","2912","2019-03","21390","5824","2019-03","21390","5824","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","10","4","8","4","NULL","3","NULL","7","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","156","9","3495","1","1058057386","1071684415","5864","5","30277","3834","21224","6639","1312","145772","13038","7128347","22","3403","875","1209","276071645","302","1742","1","6","1","172","1988","2","1","5010"
"25993","5769","#PY99CRJRC","✨N.o.v.a3.0th9✨","110","646","5","#89U08U8P","The Coup","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","5829","1915","9","NULL","5","139","259","979","2019-03","25993","5769","2019-03","25993","5769","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","5","4","3","NULL","NULL","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","1","11","NULL","9","2213","1","989448541","1051007940","5829","5","18482","2101","13860","3822","104","13778","7741","5798552","22","2131","490","259","131956359","77","296","1","5","1","126","1915","1","1","9680"
"27690","5752","#2U2JG0GQ0","Calenity","143","467","1","#299JCYUUG","Forever&Always","H39b_-WLZGtZVWQ0hqTkE-Tn2AaQnQWy_Iz4yBlvL0M","5767","2523","9","NULL","6","783","1217","2315","2019-03","27690","5752","2019-03","27690","5752","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","11","9","11","11","NULL","12","NULL","11","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","10","11","165","9","4412","1","1425696895","1561236472","5767","5","56572","5616","31362","9281","503","132870","18447","9918648","22","5108","1321","1217","398400998","381","2618","1","6","1","1096","2523","2","1","18025"
"29403","5736","#R28Q9R8G","KING THARUSHA","173","345","0","NULL","NULL","NULL","5766","4590","9","NULL","8","2573","534","2208","2019-03","29403","5736","2019-03","29403","5736","2018-02","67775","4504","2019-03","336364","4165","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","16","14","15","10","16","16","14","14","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","24","11","150","9","3778","1","1527576666","1551432575","5766","5","41766","6082","32161","10087","1188","259444","17024","9548720","22","5150","1439","534","188850982","249","5287","0","8","1","2414","4590","2","1","32790"
"29980","5730","#8CJVRRQYQ","Taybob786","141","482","1","#22QCLYVPU","Axe","FtK1cjWcrW6RDy-vUwo6OWeKUkH3lv89zqJJYs90a-4","5730","1412","9","NULL","4","183","294","1077","2019-03","29980","5730","2019-03","29980","5730","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","7","8","6","6","2","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","NULL","9","1220","1","1139097674","1081758759","5730","5","23779","2768","22091","5624","156","165121","12867","6528502","22","3954","1262","294","143700333","179","2281","1","4","1","100","1412","0","1","4525"
"30085","5729","#9JU8LYQC","冬きふ物ちChaos","170","481","1","#28QGRPLYP","⚡️Thundercox⚡️","yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo","5793","2722","9","NULL","7","1627","1347","1369","2019-03","30085","5729","2019-03","30085","5729","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","NULL","12","8","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","176","9","5333","1","1692121991","1734198925","5793","5","48409","7114","31881","10188","1141","267476","21063","10313939","22","6540","1364","1347","108303668","192","5136","1","7","1","1539","2722","2","1","70395"
"30900","5722","#9LPV2PUCC","sÀm...","145","357","0","#VRUCVLP8","THE INVINCIBLES","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5943","2709","9","NULL","7","1072","958","3809","2019-03","30900","5722","2019-03","30900","5722","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","13","12","14","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","11","11","NULL","9","3008","1","1549068746","1589567835","5943","5","30307","3519","26322","7066","158","135600","17529","9589961","22","3340","727","958","112911167","251","2158","1","7","1","1268","2709","2","1","32175"
"34822","5688","#P28LQRQC2","SÎLÊÑT KÑÎĞHT","155","389","0","#VRUCVLP8","THE INVINCIBLES","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5858","3048","9","NULL","8","1472","920","2648","2019-03","34822","5688","2019-03","34822","5688","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","14","13","12","1","13","1","12","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","11","11","170","9","1796","1","1258871374","1297261237","5858","5","26091","3038","23926","5823","174","178658","14933","9170879","22","5257","1988","920","157203033","315","5418","1","8","1","2000","3048","2","1","69565"
"38452","5659","#LQPQCVRJ","Troy","144","357","0","#Y2QRUQV2","Cabin Killers","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5693","2876","9","NULL","7","1041","1089","2704","2018-08","16567","5670","2019-03","38452","5659","NULL","NULL","NULL","NULL","NULL","NULL","6","6","2","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","13","14","12","12","NULL","12","NULL","12","5","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","219","9","4531","1","1045227508","1061793583","5693","5","36249","4324","20490","6522","1148","118633","12899","7550037","22","4241","963","1089","180598175","250","2185","1","7","1","1121","2876","2","1","81880"
