"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"174606","5172","#9Q8CP0V9L","ЯMAL","127","237","2","NULL","NULL","NULL","5204","2944","8","NULL","7","829","693","514","2018-05","146885","5131","2019-03","174606","5172","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","13","14","12","10","NULL","7","7","12","14","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","11","11","154","8","4481","1","954361486","1024376705","5204","4","71738","5969","16519","6418","1058","64948","9931","7219728","22","3448","1081","693","56229423","350","1730","0","7","1","871","2944","2","1","14090"
"196412","5131","#YY8PY9QUP","™Thằng©uội¶∆√","95","285","0","#GUUPVU0V","Bang Hội","EeqMD1x8jK1GGcS6e_fMmsZq-mTCbpFpLDZ14ioY9bY","5131","2868","8","NULL","7","1053","139","131","2019-03","196412","5131","2019-03","196412","5131","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","11","10","10","10","5","NULL","4","1","12","12","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","10","11","175","8","1174","1","356760073","345475020","5131","4","9027","1305","4398","1588","32","5594","2215","1584007","22","578","267","139","54007059","61","174","1","7","1","866","2868","2","1","19835"
"248383","5047","#29J9VYYR0","#sиаkеhеаd","88","211","0","#90G8PC89","阿尔法部落","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5079","1443","8","NULL","4","103","322","47","2019-03","248383","5047","2019-03","248383","5047","NULL","NULL","NULL","NULL","NULL","NULL","5","5","4","4","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","7","7","4","4","3","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","4","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","NULL","8","1453","1","201294330","209544539","5079","4","9840","1170","3300","1401","194","3775","2311","1017722","22","449","194","322","87049875","38","23","1","4","1","94","1443","1","1","300"
"252526","5041","#YPR2PQ228","✌★Chetan™★✌","101","283","1","#8Q8JJV20","Baluchori King","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5174","2571","8","NULL","7","276","470","41","2019-03","252526","5041","2019-03","252526","5041","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","11","8","12","5","8","NULL","3","NULL","11","3","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","NULL","8","1718","1","422690320","433147946","5174","4","24378","2104","5324","2289","125","21128","3083","2597632","22","1166","539","470","81265677","80","1412","1","7","1","286","2571","2","1","25660"
"254909","5038","#PJUQUQP2P","Ｕｃｈｉｈａ　Ｉｔａｃｈｉ","103","214","0","#Q29CJ8R2","Green Internity","iWt_lQ2AU5xwbLw_9pizgHuM1OBipQpg52zaHJVQZE4","5129","3008","8","NULL","8","306","296","38","2019-03","254909","5038","2019-03","254909","5038","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","7","7","12","8","2","1","1","1","4","2","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","NULL","8","1919","1","346497546","356108616","5129","4","29387","2069","5295","2180","109","14733","2976","2568743","22","1272","553","296","118138493","103","771","1","8","1","295","3008","1","1","4375"
"259271","5031","#Y9VL22RQP","⚡️JOHN WICK⚡️","131","109","2","#GUUPVU0V","Bang Hội","EeqMD1x8jK1GGcS6e_fMmsZq-mTCbpFpLDZ14ioY9bY","5261","3719","8","NULL","8","1691","558","597","2018-11","106315","5261","2019-03","259271","5031","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","16","16","14","11","11","16","4","4","12","16","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","14","11","175","8","2650","1","505739572","518006519","5261","4","29444","2901","8301","3129","44","97200","4051","3452084","22","1365","565","558","118226088","152","4120","1","8","1","1820","3719","2","1","60745"
"262044","5027","#9J8G0JQJ","Carlita Alemán✨","95","311","1","#282J8LVY","utari clan","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5090","1722","8","NULL","5","134","342","27","2019-03","262044","5027","2019-03","262044","5027","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","8","8","2","NULL","1","NULL","6","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","NULL","8","1544","1","346251478","378641251","5090","4","25340","2273","4814","2408","265","10673","3074","2286426","22","1062","465","342","62056729","75","291","1","5","1","109","1722","1","1","9660"
"264214","5024","#8PURYPG0","Matze0103","94","145","0","#VY8R8LU","BL im Krieg","IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4","5234","1597","8","NULL","5","175","153","323","2019-01","150027","5192","2019-03","264214","5024","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","1","8","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","NULL","8","2160","1","418713190","413784933","5234","4","19665","1732","4668","2124","704","9525","2157","2227560","22","875","429","153","20500149","72","357","1","5","1","233","1597","0","1","13585"
"296520","4973","#8Q9JC0C9R","Little CoL","91","164","2","#229P8UC9G","The Broski Army","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5078","114","8","NULL","3","2","598","0","2019-03","296520","4973","2019-03","296520","4973","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","2","2","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","NULL","8","2453","1","317917214","283554404","5078","4","13327","1448","3575","1603","457","3817","2182","1388025","22","509","139","598","34174945","13","223","1","3","1","4","114","0","0","10800"
"304269","4958","#QY2GYGP9","Kaius","116","113","2","NULL","NULL","NULL","5133","2452","8","NULL","6","532","287","0","2018-04","220814","4975","2019-03","304269","4958","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","9","10","8","12","9","NULL","12","NULL","8","9","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","10","11","179","8","6415","1","556016079","569220133","5133","4","40961","3631","9113","3861","1432","43524","5124","3805401","22","1768","358","287","106380106","90","1630","1","6","1","575","2452","2","1","7795"
