"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"6047","6113","#82CRGQGC","xtian","152","351","0","#2QGRLJG0","Holy Devils","LaqLjRMGmYbdLSFbNqMWBI_2w2JN6NrzOMjuM9SAm6c","6148","3009","10","NULL","7","911","113","5100","2019-03","6047","6113","2019-03","6047","6113","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","14","10","13","10","NULL","14","3","11","14","NULL","NULL","NULL","7","7","5","3","5","4","4","3","3","2","40","40","NULL","14","11","195","10","2331","1","1255117077","1210977682","6148","6","26421","4015","21349","6945","1272","91640","13035","7432475","22","3099","1000","113","255033171","263","1374","1","7","1","975","3009","1","1","16265"
"8218","6057","#2U2PLV8","[Grant]Th10™️","140","325","0","#G2GUR0CQ","HUNTERS","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","6074","2776","10","NULL","7","818","371","2260","2019-03","8218","6057","2019-03","8218","6057","NULL","NULL","NULL","NULL","NULL","NULL","7","6","4","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","10","10","11","10","5","NULL","8","4","12","14","NULL","NULL","NULL","7","7","5","2","5","4","4","2","1","1","30","40","NULL","7","11","NULL","10","2761","1","1413610504","1452864500","6074","6","28397","3868","18427","5554","877","29314","13726","9245070","22","5608","1838","371","236023497","300","408","1","7","1","731","2776","2","1","62925"
"9317","6034","#88R8C8CUJ","マッチョ","177","282","0","#2URRRJ8V","vagabond漂流者","iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08","6034","3246","10","NULL","8","1136","1341","3947","2019-03","9317","6034","2019-03","9317","6034","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","16","16","16","10","1","8","1","12","16","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","8","11","167","10","5042","1","1617767472","1735622506","6034","6","55018","5294","23193","6916","429","222185","17283","12716486","22","8425","2797","1341","364363663","804","4472","1","8","1","1390","3246","3","1","72230"
"9506","6031","#YV29J8JY","⚡️⚡️Screzy⚡️⚡️","153","312","0","#JU8YG99R","EveryoneArmy","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","6067","2663","10","NULL","7","431","699","5264","2019-03","9506","6031","2019-03","9506","6031","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","12","10","12","10","NULL","10","2","12","11","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","5","11","150","10","6070","1","1275334492","1276346604","6067","6","36235","3172","19041","4962","1258","102492","10432","8083670","22","4201","1694","699","277065514","499","2731","1","7","1","394","2663","2","1","11960"
"9798","6026","#8VG0RG8V","Fred","164","362","1","#8PLG0PLY","Savage Seven","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","6091","3166","10","NULL","7","846","499","2303","2019-03","9798","6026","2019-03","9798","6026","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","7","4","5","4","6","6","5","5","2","3","2","4","3","12","12","10","12","12","NULL","11","NULL","12","10","NULL","NULL","NULL","7","7","5","2","5","4","4","4","1","1","36","40","NULL","9","11","178","10","5685","1","1389924834","1449183500","6091","6","48534","4313","23290","6295","1393","174772","14950","9532289","22","4875","1251","499","241546705","194","3952","1","7","1","1085","3166","2","1","15640"
"12501","5977","#QCVL0J2","oneeightseven","215","317","1","#LV9JR8U8","COMUNITAS 99","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","6148","4520","10","NULL","8","2616","843","18062","2017-12","3729","6021","2019-03","12501","5977","2019-03","112946","4383","2019-03","112946","4383","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","16","16","16","16","16","16","16","16","16","16","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","25","11","180","10","6929","1","2000000000","2000000000","6148","6","153978","12962","58207","17620","1800","468780","42404","29535791","22","21007","8533","843","355913427","3331","9699","1","8","1","3336","4520","3","1","8405"
"13655","5953","#8C29PU28J","神話Mello™","169","286","0","#C0YULYLY","мａｈａｂｈａｒａｔ™","2wTT1cmxO-hgK29Sd6t6BoMoHX3mhVxPBEC6Se5O_rc","6076","3567","10","NULL","8","2550","610","3137","2019-03","13655","5953","2019-03","13655","5953","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","14","14","15","12","5","12","14","13","16","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","14","11","177","10","4966","1","1438288319","1516511600","6076","6","30459","3518","25722","6424","167","178019","16578","9381741","22","4760","1504","610","361014993","476","3956","1","8","1","2748","3567","3","1","48135"
"14212","5941","#9GRQVU0YL","Wampireash","191","446","0","#9P8P09P8","Shadow ¥ Legend","zOPtImYFRaqMp9Gm8_Lzy-p2VEZFui59gUvP7hUR0rs","6063","4345","10","NULL","8","3283","804","4851","2018-07","5354","5900","2019-03","14212","5941","2019-03","200531","4272","2019-03","200531","4272","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","16","16","16","16","16","16","16","16","14","16","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","25","11","203","10","5166","1","1768090480","1831118050","6063","6","47479","4891","29710","7960","170","306109","19584","13282234","22","7398","2636","804","330944121","730","7764","1","8","1","3943","4345","3","1","69935"
"15232","5922","#JGVUVCQP","[WL] RedBull","157","278","0","#PJRYGCYQ","WarLand","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","6000","2938","10","NULL","7","772","802","3077","2019-03","15232","5922","2019-03","15232","5922","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","12","10","12","10","NULL","12","2","10","10","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","7","11","210","10","5930","1","1362522923","1413128746","6000","6","36618","4662","21979","6334","1509","148706","14965","8817717","22","5055","1445","802","402480467","322","2092","1","7","1","959","2938","2","1","23265"
"15964","5909","#82P0YVR0U","• ＤＥＭＥＮＴＯＲ","156","291","0","#L0RPQVJ","Special ID","C7XKVZnPspVnVM_wtUWvqdNEj8ot-WoADUWeu6PL_z0","6046","2553","10","NULL","6","794","900","1833","2019-03","15964","5909","2019-03","15964","5909","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","5","6","7","4","5","6","5","6","5","5","2","2","2","4","3","10","10","10","12","3","NULL","12","NULL","10","12","NULL","NULL","NULL","7","7","5","2","1","3","3","2","1","1","40","40","NULL","5","11","NULL","10","2910","1","2000000000","2000000000","6046","6","46351","3622","25696","6771","539","145908","12936","12020607","22","2869","1076","900","228263786","295","3909","1","6","1","871","2553","2","1","14405"
