"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"238629","5007","#8RUJQ808G","Ashu.....##","146","404","7","#C0JQ8R28","best coc player","LYQDXR9IvjChVm7JYVFxeFvwQW_C9NVXVO0-0wu2rgY","5008","5178","8","NULL","9","2465","869","7","2019-06","238629","5007","2019-06","238629","5007","2018-12","7316","5023","2019-06","47754","4534","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","16","16","18","16","16","16","16","16","18","16","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","26","11","212","8","3584","1","643650271","689942873","5008","4","54339","3572","11854","4032","281","142589","6876","4722826","22","2711","659","869","67016625","83","4466","1","9","1","3134","5178","2","1","24215"
"238803","5007","#Y8R0UCCV8","清欢、","90","450","1","#90G8PC89","阿尔法部落","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5014","0","8","NULL","NULL","0","325","7","2019-06","238803","5007","2019-06","238803","5007","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","230","8","701","1","383075492","377476146","5014","4","20016","1801","4656","2007","166","11059","2957","1997070","22","759","391","325","100579675","85","210","0","0","0","0","0","0","0","23225"
"240756","5005","#VCQLYCGP","JAMES BOND 007","102","193","1","#PCVVRQPV","Elite Eight™","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5039","1614","8","NULL","5","179","371","5","2019-06","240756","5005","2019-06","240756","5005","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","6","8","4","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","188","8","2192","1","338796320","352782762","5039","4","20452","1865","5286","2158","355","42964","3433","2264950","22","894","274","371","59936910","56","770","1","5","1","98","1614","1","1","1750"
"241031","5005","#YCV0Y89YC","小lulu","98","206","0","#RCCG98PV","神疯～幻影","YKiClQD0jZGIMT-umX_7QwAoZmgnuRkwCilU04K7FoM","5024","2790","8","NULL","7","679","278","5","2019-06","241031","5005","2019-06","241031","5005","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","8","5","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","NULL","8","1607","1","375428130","394796232","5024","4","23069","2640","5697","2753","17","6384","3938","2672669","22","1149","519","278","66649804","121","103","0","7","1","893","2790","2","1","20330"
"244362","5001","#8CUR28VRG","Xena","108","254","1","#QY8G88PC","Unique☆","IffzDvDnK4qOSZfSvzusv4wj9NuijEAkbRPZjkbR_tY","5002","4025","8","NULL","8","994","416","1","2019-06","244362","5001","2019-06","244362","5001","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","15","14","12","11","13","1","3","1","12","13","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","15","11","NULL","8","1902","1","457694303","456461478","5002","4","23904","2011","6436","2282","251","24642","5129","2410371","22","1078","232","416","47019058","38","386","1","8","1","1038","4025","2","1","16725"
"245415","5000","#PUGR9QV28","куба","110","126","0","#G2GUR0CQ","HUNTERS","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5002","2645","8","NULL","6","551","676","0","2019-06","245415","5000","2019-06","245415","5000","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","12","12","12","11","NULL","10","NULL","4","12","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","10","11","201","8","1702","1","394356628","411192115","5002","4","21958","2435","6958","2725","82","49815","4226","2615862","22","1177","425","676","67070845","76","722","1","6","1","548","2645","2","1","42275"
"269902","4964","#YGYJJ88RC","♡忆惜♡","93","236","0","#90G8PC89","阿尔法部落","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5005","2172","8","NULL","7","212","107","0","2019-06","269902","4964","2019-06","269902","4964","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","2","1","6","2","NULL","7","NULL","9","2","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","150","8","1459","1","431591151","438075757","5005","4","24016","2201","5592","2586","132","7990","2487","2289722","22","991","482","107","100193621","102","348","0","7","1","166","2172","0","1","6570"
"270943","4962","#8RQRJQ80Y","JFK","102","141","1","#92JQJP0C","Viking Academie","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5002","2477","8","NULL","6","868","152","0","2019-06","270943","4962","2019-06","270943","4962","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","11","10","11","12","NULL","12","NULL","10","6","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","187","8","2211","1","339715942","347771731","5002","4","16204","1713","4947","1885","123","16278","3779","2280463","22","846","339","152","66894224","99","912","1","6","1","958","2477","2","1","3200"
