"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"109663","5242","#YU099G0V","Legion Xav","139","243","1","#PJRYGCYQ","WarLand","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5438","1917","9","NULL","5","273","513","636","2019-05","87061","5314","2019-06","109663","5242","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","8","8","8","8","NULL","6","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","1","11","225","9","6429","1","945259878","1014608025","5438","5","39495","4996","19430","6870","887","103606","11737","6811617","22","4265","1047","513","182150979","112","2932","1","5","1","217","1917","1","1","12955"
"120519","5216","#YCCCPU2VL","ᏟᎪᏞᏴᏌᎷ","93","213","0","#92J8UY02","NobleStronghold","WxVFtZQX_blYIRoL0QEyK7RI9gDEo8Bo7Cx_09Ez6Tg","5389","1919","9","NULL","5","90","150","600","2019-05","98492","5282","2019-06","120519","5216","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","7","6","6","8","5","NULL","2","NULL","6","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","5","11","NULL","9","1204","1","493699203","481505799","5389","5","4841","682","6402","1636","173","6255","4090","2766014","22","1150","495","150","50800488","72","216","1","5","1","73","1919","1","1","2225"
"129227","5197","#Y02CG99R","Gummi Bear族TH9","142","180","2","#28QV82U2Y","GOODFELLAS","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5510","3436","9","NULL","8","1097","1256","972","2019-04","56715","5458","2019-06","129227","5197","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","9","10","14","14","2","16","5","14","13","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","16","11","150","9","5727","1","862204974","940014166","5510","5","26791","2961","14723","4434","609","86704","10736","6146958","22","2624","486","1256","247424061","84","1149","1","8","1","848","3436","2","1","50565"
"129365","5196","#8YQGC2PYL","V!K@$# R@J","119","431","1","#P2R2PV8V","daring plus","pIQF0DrthjPQPaGjCOmQVYGP1hV2t0naCg1V2IaEoAo","5401","1402","9","NULL","5","111","1019","196","2019-06","129365","5196","2019-06","129365","5196","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","6","5","4","5","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","24","30","NULL","NULL","11","NULL","9","3812","1","496763495","513928382","5401","5","8305","1392","7290","2013","366","50752","5353","3336234","22","1987","483","1019","176271281","64","1430","1","5","1","99","1402","1","1","14850"
"130306","5194","#P0PULQJV8","душный вареник","146","250","4","#28QV82U2Y","GOODFELLAS","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5519","3357","9","NULL","8","985","825","1909","2019-05","53851","5434","2019-06","130306","5194","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","13","13","12","12","12","4","13","10","16","13","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","11","11","165","9","3718","1","902289989","937039039","5519","5","13865","1703","18986","4726","211","133936","11590","6843684","22","3844","1458","825","138927585","250","3620","1","8","1","922","3357","2","1","53645"
"130583","5194","#9QR0GJPVY","VeroxWizi","130","183","0","#PY9L2V8J","7 ème compagnie","aIgTBaGxdHglhWv5cK0Hl7L6f5rWLNhwXW1vVR49OIg","5362","2113","9","NULL","5","332","280","251","2019-06","130583","5194","2019-06","130583","5194","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","8","5","NULL","1","NULL","10","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","3","11","162","9","2604","1","593727283","643883848","5362","5","33447","2559","12923","3582","111","109720","7876","4760489","22","2236","410","280","107111299","63","2686","1","5","1","301","2113","1","1","4400"
"133798","5187","#CUGJQ090","Athèna","115","142","0","#LV09J80R","ATHENA","mraM51ZYshC3xDnegCoFpcGsb_iYIz09_tr0VsijiHU","5380","2344","9","NULL","5","654","392","236","2019-06","133798","5187","2019-06","133798","5187","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","NULL","10","NULL","10","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","18","25","NULL","5","11","191","9","3906","1","502703129","514490375","5380","5","13592","1447","7320","2294","327","33043","5309","2740135","22","975","235","392","103989136","37","866","1","5","1","729","2344","1","1","11655"
"135448","5183","#98U8QC2QG","ლ ლ","149","146","0","#VRUGV29U","TÌNH AE","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5215","3869","9","NULL","9","861","882","289","2019-06","135448","5183","2019-06","135448","5183","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","16","10","11","12","2","12","2","4","11","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","24","11","214","9","5093","1","1111002371","1182626757","5215","5","23359","3371","17595","4809","2614","123936","13033","5760262","22","3337","566","882","131714196","75","1936","1","9","1","569","3869","2","1","38000"
"142564","5169","#9GPQLLYCG","Enigma.Home","184","415","2","#QJ9U0CJ0","EIite NiNe™","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5383","2527","9","NULL","7","873","1451","222","2017-09","133845","5002","2019-06","142564","5169","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","10","9","12","NULL","12","2","11","11","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","4","11","162","9","4965","1","1132758121","1214509180","5383","5","30735","2853","21115","5502","167","407886","14216","6847455","22","3110","589","1451","192813252","159","11746","0","7","1","818","2527","2","1","31245"
"145796","5162","#8YCL9LLQU","legendary✨th9凉薄","85","351","4","NULL","NULL","NULL","5524","2092","9","NULL","5","400","689","617","2019-05","81972","5329","2019-06","145796","5162","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","10","8","9","10","NULL","9","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","17","30","NULL","5","11","203","9","1344","1","531754722","534047362","5524","5","4826","666","8963","2040","940","14654","4258","3143917","22","779","278","689","103882285","74","357","0","5","1","574","2092","0","1","31470"
