"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"82308","5208","#20Y9J0ULJ","天堂.地狱","123","218","0","#8YVJYLCV","吸血鬼骑士","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5344","3450","8","NULL","7","604","1027","1052","2018-06","82308","5208","2018-06","82308","5208","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","12","12","8","10","NULL","1","NULL","12","10","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","153","8","2551","1","854117092","886446581","5344","4","79704","4731","14073","4938","599","75629","7283","7126397","22","4103","1032","1027","73764211","346","728","1","7","1","667","3450","2","1","2675"
"93751","5166","#90C8QRR0C","ALEX","133","126","0","#8GLLUY9Y","El salvador","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","5257","3933","8","NULL","8","1891","796","864","2018-06","93751","5166","2018-06","93751","5166","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","12","12","14","12","4","14","10","13","12","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","15","11","150","8","4595","1","600702013","672114061","5257","4","51110","3337","11310","3701","63","102775","7150","4575176","22","1990","341","796","123553129","100","6591","1","8","1","2181","3933","2","1","21050"
"107429","5122","#8QY2UQUQV","Skyzo","118","144","1","#C2RU9RUQ","Stranded Friend","xBXQYRRZ5ieSuyWJQTg5i8UxrPQ1PNsg9gwZ1YgemjY","5196","1770","8","NULL","4","178","680","122","2018-06","107429","5122","2018-06","107429","5122","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","7","8","8","NULL","NULL","NULL","8","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","72","8","2183","1","625861027","684976167","5196","4","32705","2601","12494","3281","169","99841","7181","3445708","22","1412","108","680","100401359","15","3281","1","4","1","196","1770","0","1","0"
"110808","5111","#8YQY9RQJ0","deaTh kinG⚡SS","139","233","0","#Y2RRYGP0","BobbleHeads","6HP6LWo9H6mVvtoguSbQMDPgGc0aCdLy0LivtjlNDEU","5225","2185","8","NULL","6","264","1146","429","2018-06","110808","5111","2018-06","110808","5111","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","9","8","9","8","NULL","5","NULL","9","2","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","150","8","2200","1","646075766","705436467","5225","4","60115","3754","11884","4077","258","185424","6896","4845145","22","2810","534","1146","112320431","195","4889","1","6","1","218","2185","1","1","3500"
"111381","5110","#890UU0RCL","美丽唯爱.灵 .","145","131","0","#8RYVQ9RG","LOL. S5. 万岁","TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c","5478","4000","8","NULL","8","782","1035","1355","2018-05","66440","5418","2018-06","111381","5110","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","13","12","12","13","NULL","14","5","12","10","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","7","11","150","8","3225","1","737810125","740119979","5478","4","32950","3128","11959","4066","271","197380","5576","3892437","22","1810","529","1035","116468490","188","5589","1","8","1","1036","4000","2","1","6400"
"112162","5107","#PCVGCLLVQ","LA ROYAUTE K.J","103","125","1","#8GLLJRQ2","buc firm","ityK1FPIfOJdgFBkbmkT65oz5hiiSufyNmJhHf83OXE","5136","2485","8","NULL","6","864","49","107","2018-06","112162","5107","2018-06","112162","5107","NULL","NULL","NULL","NULL","NULL","NULL","5","5","2","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","11","10","8","12","10","NULL","12","NULL","12","NULL","NULL","NULL","NULL","4","5","5","NULL","NULL","1","2","NULL","NULL","NULL","10","NULL","NULL","8","11","130","8","1509","1","444191975","436031527","5136","4","29256","2281","7363","2517","79","28175","4494","2260148","22","1187","262","49","53551609","77","708","1","6","1","915","2485","2","1","6825"
"121491","5079","#99RLYPY9G","CR JHON DAKOTA","95","122","0","#G0LJUL9Q","CLAN ICA&S.CRUZ","XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE","5167","1837","8","NULL","4","217","431","79","2018-06","121491","5079","2018-06","121491","5079","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","5","8","8","NULL","NULL","NULL","5","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","6","8","909","1","259334322","306184421","5167","4","12990","1077","4171","1261","273","21281","3029","1450761","22","421","58","431","53298686","18","187","1","4","1","272","1837","0","1","11075"
"123230","5075","#9Q0R8VPQY","TUHIN","108","130","1","#P29VGPJG","clan buster$","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5133","1969","8","NULL","6","187","375","110","2018-06","123230","5075","2018-06","123230","5075","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","9","8","8","8","8","NULL","2","NULL","8","2","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","1","11","153","8","1897","1","437069031","463834625","5133","4","20626","2186","6601","2436","249","48108","4891","2250699","22","727","158","375","77439238","39","1159","1","6","1","168","1969","2","1","4325"
"124781","5070","#8P2QUQ2YU","R5DÍAZ","107","124","0","#8GLLUY9Y","El salvador","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","5088","1669","8","NULL","5","122","371","70","2018-06","124781","5070","2018-06","124781","5070","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","2","8","1","NULL","1","NULL","1","NULL","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","9","NULL","NULL","NULL","11","150","8","1726","1","345422111","383281726","5088","4","22845","1848","6208","2133","343","70904","4030","1771623","22","801","31","371","66128980","11","1046","1","5","1","104","1669","1","1","685"
"126838","5065","#8UG0LQUJY","神农","142","155","0","#Y2PRC9YC","问鼎","X3K6hZjRBbC3GSHimRpF0Exz6dNIwWwxFiyqcRI6m2c","5318","2465","8","NULL","7","665","1260","336","2018-05","116627","5215","2018-06","126838","5065","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","8","8","12","12","NULL","2","NULL","9","10","NULL","NULL","NULL","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","132","8","1144","1","917668043","1007932160","5318","4","59115","5773","18417","6821","37","194687","10811","6368316","22","3351","565","1260","107305349","150","3411","1","7","1","875","2465","1","1","23475"
