"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"68262","5375","#2JU8Y2G80","✌️SARIT✌️","129","207","3","#VRUCVLP8","THE INVINCIBLES","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5375","2609","9","NULL","7","735","710","719","2019-05","68262","5375","2019-05","68262","5375","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","17","30","NULL","11","11","162","9","4208","1","614469519","651696050","5375","5","12765","1812","11452","3143","537","74688","7639","4363657","22","2137","672","710","179661627","100","1408","1","7","1","771","2609","2","1","43325"
"70242","5368","#GCP2UP92","✨[D.E.V]-JR✨™","137","348","0","#VRUCVLP8","THE INVINCIBLES","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5434","1307","9","NULL","4","73","1457","547","2019-05","70242","5368","2019-05","70242","5368","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","2","3","4","4","2","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","NULL","11","NULL","9","4200","1","826186199","867173106","5434","5","24243","2448","13354","4007","622","124588","9758","5062887","22","2763","333","1457","240755640","56","1500","1","4","1","74","1307","1","1","13525"
"71584","5364","#2VYVR9LUL","_-Кто____Там-_","177","208","0","#GLGPQ2CL","Inferno","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5372","3230","9","NULL","8","1318","1238","677","2019-05","71584","5364","2019-05","71584","5364","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","9","8","16","12","3","15","1","11","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","205","9","4783","1","1025180566","1119669857","5372","5","30305","3536","16587","4975","392","336099","13112","7809868","22","5500","1433","1238","168092618","249","7522","1","8","1","1511","3230","2","1","105245"
"76381","5347","#9LPV2PUCC","sÀm...","146","301","0","#VRUCVLP8","THE INVINCIBLES","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5943","2763","9","NULL","7","1099","1037","4237","2019-03","30900","5722","2019-05","76381","5347","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","13","12","14","12","12","NULL","12","2","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","11","11","NULL","9","3076","1","1665096141","1703378667","5943","5","31952","3589","28823","7688","158","135985","18982","10707514","22","3543","928","1037","114911167","309","2174","1","7","1","1311","2763","2","1","35725"
"79710","5336","#8JJQPU228","IuRy GiovaNe","138","144","1","#RQ8L2V8L","Guerreiros%","zq2i8CKKaJvoLMl4VecipmCewASxzYBJC6d9vL0j8a0","5361","3275","9","NULL","7","3422","376","417","2019-05","79710","5336","2019-05","79710","5336","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","13","NULL","14","14","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","20","11","208","9","5129","1","1225457304","1288599861","5361","5","26019","3209","16601","4599","484","53142","12771","7436295","22","3654","622","376","130766395","115","1888","0","7","1","3853","3275","2","1","93895"
"81972","5329","#8YCL9LLQU","凉薄少年葬孤城","80","393","2","#RRVRRQV9","酆都","RTKDxAfXDLjsJuE49KX52Ok8V0QPYStenikhb8_5EP0","5390","1923","9","NULL","5","242","632","455","2019-05","81972","5329","2019-05","81972","5329","NULL","NULL","NULL","NULL","NULL","NULL","5","6","3","6","5","6","6","4","4","2","5","1","4","4","2","2","NULL","2","NULL","8","8","8","8","8","NULL","2","NULL","8","NULL","NULL","NULL","NULL","6","6","5","1","1","3","3","2","NULL","1","13","24","NULL","1","11","169","9","1089","1","459099695","462238360","5390","5","4029","596","7444","1692","936","6874","3497","2427902","22","662","207","632","87323466","55","187","0","5","1","439","1923","0","1","31170"
"83461","5325","#UUPGUPL2","Tyler","141","402","0","#G2GUR0CQ","HUNTERS","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5474","3009","9","NULL","7","1447","1112","919","2019-05","83461","5325","2019-05","83461","5325","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","13","14","12","12","NULL","13","13","14","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","178","9","6645","1","1163873639","1227924435","5474","5","69677","6599","28594","9065","286","63061","15680","9851859","22","5154","813","1112","340122229","184","1554","1","7","1","1517","3009","2","1","19930"
"85597","5319","#29YL00RQ8","爱琴堡","201","258","0","#Y2PRC9YC","问鼎","N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA","5459","2627","9","NULL","6","731","1547","319","2019-05","85597","5319","2019-05","85597","5319","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","11","10","12","11","NULL","12","NULL","10","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","167","9","4219","1","1519145450","1496529840","5459","5","28558","2724","20365","5323","1376","334018","11480","6408539","22","2635","181","1547","222139007","38","4106","0","6","1","638","2627","2","1","21940"
"86205","5317","#Y02CG99R","Gummi Bear族TH9","141","277","0","NULL","NULL","NULL","5510","3436","9","NULL","8","1091","1193","775","2019-04","56715","5458","2019-05","86205","5317","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","9","10","14","13","2","15","5","14","13","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","16","11","150","9","5265","1","822964621","901557992","5510","5","26112","2918","13952","4269","605","86619","10356","5732280","22","2550","429","1193","247424061","57","1149","1","8","1","840","3436","2","1","50065"
"87061","5314","#YU099G0V","Legion Xav","137","312","0","#PJRYGCYQ","WarLand","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5314","1845","9","NULL","5","241","486","394","2019-05","87061","5314","2019-05","87061","5314","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","NULL","2","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","1","11","153","9","6196","1","884504769","952275770","5314","5","39443","4960","18104","6565","884","95912","11053","6170946","22","4222","997","486","182150979","102","2652","1","5","1","153","1845","1","1","12755"
"88000","5312","#20YCGLQ2L","fire flower","140","196","1","#R898099U","LA TEAM WOLF","Cfmjr9VWay8c2Z1lm2IhWC04k4_wYx1sCc2AytR7Q5E","5588","1801","9","NULL","4","247","1006","3051","2019-03","54344","5557","2019-05","88000","5312","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","NULL","NULL","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","165","9","3845","1","1277440114","1340209751","5588","5","34560","2772","28451","7132","593","124265","16656","9470244","22","5458","1141","1006","214052869","244","4022","1","4","1","170","1801","1","1","17950"
"88065","5311","#U88VVVV0","Cyan","127","109","0","#29GQUU0","Savage Outlaws","V9HzP6jTmQpz1br3jrelCeOauIugu8530bMFGVQdFQA","5369","3060","9","NULL","7","1390","715","1965","2019-05","88065","5311","2019-05","88065","5311","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","14","NULL","14","14","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","20","11","150","9","7483","1","617907433","618733248","5369","5","20557","2417","10594","3335","604","13084","6735","4177483","22","2006","730","715","212102163","181","167","1","7","1","1769","3060","2","1","69005"
"91738","5301","#P88PUCL29","մησ✅","123","298","0","#80UUQCRU","Sky 44","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5328","2471","9","NULL","6","737","360","922","2019-05","91738","5301","2019-05","91738","5301","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","12","9","11","8","NULL","12","NULL","10","10","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","NULL","18","24","NULL","5","11","NULL","9","2634","1","589393113","580357416","5328","5","6840","1314","10413","2684","1464","61218","5461","3380171","22","961","394","360","138070818","118","1724","1","6","1","754","2471","2","1","24250"
"92103","5300","#8Y2V20P0G","阿尔法丶乾坤","133","365","1","#VQ9Y0RY8","九鼎","wBgZw_WEg3u93UjuPn_ohbJkR-qqTtCAHcwfT4jWfTY","5561","2040","9","NULL","6","171","630","1353","2019-04","46765","5503","2019-05","92103","5300","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","8","8","8","NULL","8","NULL","8","5","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","156","9","2915","1","1204192907","1312217388","5561","5","36664","3847","20608","6242","559","82482","13748","9687337","22","4753","1023","630","147240212","238","933","0","6","1","158","2040","2","1","19940"
"92243","5300","#JU88LCG9","MatthewBruh","120","278","0","#2QGRLJG0","Holy Devils","LaqLjRMGmYbdLSFbNqMWBI_2w2JN6NrzOMjuM9SAm6c","5716","1768","9","NULL","4","117","228","1895","2018-08","56175","5373","2019-05","92243","5300","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","6","7","5","NULL","NULL","NULL","5","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","173","9","4278","1","787163114","807694153","5716","5","25378","3061","18097","5637","501","28294","9386","5421943","22","1796","456","228","126232263","110","709","1","4","1","109","1768","1","1","10540"
"95443","5291","#28URP09","C҉E҉L҉A҉L҉ツ","142","165","1","#G8GRQ298","İşsiz Tayfa","JVZ0MNrRWqv4zwZdcwcfMSUmQbaBxmElGpUNFigq1bE","5365","3085","9","NULL","8","626","1228","795","2019-05","95443","5291","2019-05","95443","5291","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","12","16","11","5","NULL","1","12","16","1","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","180","9","5886","1","1139486317","1169015128","5365","5","19722","2564","13596","3887","571","97232","11473","7211777","22","3576","493","1228","228452796","89","2058","1","8","1","897","3085","2","1","38940"
"98492","5282","#YCCCPU2VL","ᏟᎪᏞᏴᏌᎷ","91","289","0","#92J8UY02","NobleStronghold","_lngKbaS9VlTCn2V8iTuOO_nb3o7X7ctqhVaMgViCLA","5302","1248","9","NULL","5","41","143","384","2019-05","98492","5282","2019-05","98492","5282","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","3","4","4","2","2","NULL","2","NULL","6","6","5","6","3","NULL","NULL","NULL","4","NULL","NULL","NULL","NULL","6","6","5","2","1","1","3","1","NULL","1","25","30","NULL","1","11","NULL","9","1013","1","455692812","439117116","5302","5","4191","633","5562","1437","173","5776","3614","2357112","22","1062","452","143","50800488","56","182","1","5","1","31","1248","1","1","2075"
"99618","5279","#PGVJR0VUP","Naruto","150","193","0","#UGGJCPCL","❤️Sweet HOME❤️","5Y5-ph4gR50gCth4Kg5VLsUXseBZMeSYlE8QK1mB_Gc","5345","3524","9","NULL","8","1551","872","525","2019-05","99618","5279","2019-05","99618","5279","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","16","10","3","12","1","2","16","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","182","9","3285","1","999199259","1108375526","5345","5","32539","4648","19244","6134","237","150975","11813","7225708","22","3726","905","872","185392531","160","2236","1","8","1","1592","3524","2","1","39160"
"103066","5270","#PRPQ0GLYC","ROAR TH9.","112","251","1","#RQVGUJVL","GodSlayers","MPO_0hDPqc3HCqE_bu7SvsIPH13KuNUGdkmmH5nTCkY","5313","2328","9","NULL","6","408","378","270","2019-05","103066","5270","2019-05","103066","5270","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","1","1","4","1","2","NULL","2","NULL","10","10","11","10","10","NULL","10","NULL","10","4","NULL","NULL","NULL","6","6","5","2","1","2","3","2","NULL","1","20","30","NULL","5","11","152","9","1614","1","246180817","256180406","5313","5","3549","602","4419","1131","205","21672","2647","1504324","22","611","184","378","137724378","35","537","1","6","1","415","2328","1","1","3795"
"108690","5256","#2JCCP2LLR","ѕєиραι~✨™","132","141","2","#28JP9GG89","ΛΚΉΞΝΛΤΌΝ","95lU2nxom5azx6ttqS1MZRwjl6ghJm1Kc4b44-ob_kc","5393","696","9","NULL","4","26","1030","801","2019-03","99404","5363","2019-05","108690","5256","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","6","6","4","4","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","NULL","9","3320","1","947104732","1047759792","5393","5","36893","3076","16460","4786","466","104484","11294","6609831","22","3347","827","1030","220646576","102","1739","1","4","1","33","696","0","1","15450"
"112389","5247","#8LUVQ0Q8G","My world","106","277","3","#VRUCVLP8","THE INVINCIBLES","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5266","867","9","NULL","4","36","337","250","2019-05","112389","5247","2019-05","112389","5247","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","6","5","4","4","1","5","3","1","4","2","2","NULL","2","NULL","6","6","4","4","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6","5","5","1","1","1","3","1","NULL","1","5","11","NULL","NULL","11","NULL","9","2032","1","256172171","265493133","5266","5","1910","793","3394","1222","613","21640","1915","1330024","22","405","119","337","91343712","39","229","1","4","1","31","867","0","0","550"
"114688","5242","#PPR8YUPU","_Malik_","107","272","0","NULL","NULL","NULL","5282","2432","9","NULL","6","456","336","242","2019-05","114688","5242","2019-05","114688","5242","NULL","NULL","NULL","NULL","NULL","NULL","5","6","3","5","5","6","6","4","4","3","3","5","4","3","2","1","NULL","2","NULL","9","7","5","7","6","NULL","10","NULL","12","NULL","NULL","NULL","NULL","6","5","5","2","1","2","3","2","NULL","NULL","9","19","NULL","5","11","177","9","3134","1","493171681","527682914","5282","5","12265","2942","10071","3974","661","27206","5853","3045531","22","1315","330","336","176607364","59","424","1","6","1","322","2432","0","1","10525"
"115723","5240","#VQ8LGR90","maher Alhazen","163","134","0","#YGLJ0VV9","IRAQ FALCONS","t2gTzubLSyoDTLxg9v91y3iEgxb1EEbdTynXEz_p3Mk","5425","3365","9","NULL","8","938","616","1587","2018-12","93347","5364","2019-05","115723","5240","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","16","8","3","16","1","8","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","13","11","168","9","2882","1","1139535010","1175110211","5425","5","35242","4541","19631","6247","449","235482","11385","8060952","22","4145","779","616","144537513","169","3016","0","8","1","1027","3365","2","1","50535"
"124191","5221","#Y0Y2QU8LR","#TITouRush**","105","204","2","#PY9L2V8J","7 ème compagnie","WlJJff9ud9qUEZ2JHOM2dVeqi9IpkRxEL2kUFdq9JPY","5634","2176","9","NULL","5","675","130","1647","2019-04","53725","5471","2019-05","124191","5221","NULL","NULL","NULL","NULL","NULL","NULL","6","6","3","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","NULL","10","NULL","10","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","NULL","10","18","NULL","5","11","154","9","3455","1","669080524","685018897","5634","5","16717","1675","11488","3103","133","12476","7295","4418185","22","1518","523","130","179461359","125","324","1","5","1","923","2176","1","1","33340"
"127495","5214","#92PCQRV80","Darkness Hridoy","161","270","1","#VLUJUUYJ","We are great.★","SXhkUzBXQYmOYP0gFuFAbgDpVhJ8qyQ-zAZxrEogrlY","5477","4344","9","NULL","8","2311","1016","630","2019-04","67582","5416","2019-05","127495","5214","2019-04","404771","4162","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","16","9","16","16","1","1","1","13","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","25","11","159","9","4212","1","1476590951","1563003017","5477","5","34956","4248","23399","6667","335","192327","17159","9617735","22","6106","1069","1016","294970457","87","3975","0","8","1","2969","4344","2","1","8060"
