"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"20993","5650","#8V2YPYYGV","毓.波音伯爵","138","231","1","#8RUVUR82","独龙王霸道府","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5673","2087","10","NULL","5","241","390","1385","2019-05","20993","5650","2019-05","20993","5650","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","6","6","6","7","4","5","6","6","6","5","5","3","3","1","2","2","10","10","10","10","10","NULL","7","NULL","10","NULL","NULL","NULL","NULL","6","7","5","3","5","4","2","4","2","1","34","37","NULL","5","11","162","10","1584","1","734502392","761241519","5673","6","22574","2221","8301","2723","250","93858","6390","4914139","22","2684","1023","390","263966683","245","2395","0","5","1","361","2087","0","1","11980"
"22877","5631","#9G2Y8QJUJ","dayat Hi dayat","159","306","0","#8R9YJQR9","INDO Gamer`s","xmTeoIgUrBFrcDht6sip35gGec6ga8tLkm8ZHAbsqto","5906","3108","10","NULL","8","687","1082","2419","2019-03","19958","5844","2019-05","22877","5631","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","12","12","16","13","9","NULL","1","NULL","10","14","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","39","40","NULL","6","11","NULL","10","3316","1","1119200046","1186741627","5906","6","30904","3378","17738","4960","214","132056","13524","8879211","22","5373","2088","1082","439213326","369","3080","0","8","1","856","3108","2","1","13510"
"22991","5630","#8GRUGLGG2","™ ՏƘɑվ ™","175","306","2","#QUPVPRRG","Chocolatoz","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5715","1885","10","NULL","5","200","795","2902","2019-05","22991","5630","2019-05","22991","5630","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","10","9","9","8","8","NULL","5","NULL","8","NULL","NULL","NULL","NULL","7","6","5","2","5","4","4","2","1","1","40","40","NULL","NULL","11","162","10","2526","1","1147369560","1202369099","5715","6","33608","3822","20503","5541","173","290480","14093","7942234","22","3881","1265","795","317963506","456","8157","0","5","1","216","1885","1","1","15400"
"25037","5612","#8U2Y90Q0L","Legend Clasher","146","358","4","#9VPYG29U","bd warrior","ZgEy-opUkhMfpWSn-jh_jPbrlrbKZtMvXp4NewHhoy0","5623","3363","10","NULL","7","2361","1015","1180","2019-05","25037","5612","2019-05","25037","5612","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","5","6","7","4","5","6","6","6","5","5","3","3","2","4","3","14","14","14","14","14","NULL","14","14","14","14","NULL","NULL","NULL","7","7","5","2","5","3","4","3","1","2","37","39","NULL","20","11","185","10","3819","1","1231471492","1243885156","5623","6","24642","3138","15072","4365","569","31354","12109","7733238","22","4193","1235","1015","366679765","189","354","0","7","1","2301","3363","2","1","16325"
"25242","5610","#2GUGPGCUC","Hector-Iq","142","285","1","#8R2PGC9","傲视天下","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5627","2251","10","NULL","6","488","459","1416","2019-05","25242","5610","2019-05","25242","5610","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","4","6","5","5","5","5","2","3","2","4","3","11","10","10","9","8","NULL","4","NULL","11","NULL","NULL","NULL","NULL","6","7","5","2","4","3","3","2","1","1","27","40","NULL","3","11","150","10","3229","1","1492861502","1389923617","5627","6","33474","4049","18873","6070","1312","105121","11483","6422617","22","2996","567","459","129456715","211","1275","1","6","1","389","2251","1","1","16165"
"25322","5609","#8RLJ8RL99","Prîñcê Khush","159","147","1","#G2GUR0CQ","HUNTERS","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5870","2485","10","NULL","7","326","698","4140","2019-02","18218","5864","2019-05","25322","5609","NULL","NULL","NULL","NULL","NULL","NULL","6","6","4","7","6","6","7","4","5","6","6","5","5","5","3","3","2","4","3","9","8","9","8","2","NULL","12","NULL","9","4","NULL","NULL","NULL","7","7","5","2","5","4","4","2","1","1","35","40","NULL","5","11","150","10","3316","1","1042088353","1157330892","5870","6","34181","3434","25474","6167","273","166393","14932","6849844","22","3575","978","698","378390301","261","2620","1","7","1","352","2485","2","1","16175"
"25531","5608","#2R08JR9G8","ヾThomas","171","234","0","#PGG0QYGY","Atlantic War","X3o1CW010dIz1xnbZybQ4FJJEKeLH4QYAo71IBBI1Ds","5938","3661","10","NULL","8","1151","1218","2785","2019-04","10955","5800","2019-05","25531","5608","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","6","6","5","5","3","2","2","4","1","16","12","13","12","16","NULL","16","4","12","10","NULL","NULL","NULL","7","7","5","2","5","3","4","2","1","1","37","40","NULL","13","11","150","10","4728","1","1085689517","1111785086","5938","6","26055","4800","18768","6469","617","230163","11387","7846382","22","4311","1530","1218","362488760","284","3817","1","8","1","1615","3661","2","1","33730"
"26158","5602","#92L8Q0CC0","初夏之夜","161","458","3","#2CCUQ9YV","胜利者","FoeBKgf5I2Ow7tbVKhmqr9BDn1y0i-jXkQ8rMZaUr7g","5630","2547","10","NULL","6","522","463","1010","2019-05","26158","5602","2019-05","26158","5602","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","12","12","10","11","10","NULL","12","NULL","10","11","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","35","40","NULL","5","11","164","10","4488","1","1392429977","1513097498","5630","6","29414","3950","18127","5281","1017","167555","13069","8290446","22","5634","2305","463","228056453","235","2839","0","6","1","597","2547","2","1","32335"
"27780","5589","#PRG8QG9YC","سنفوره حلبيه⁦♥️","150","278","0","#GJ0C9CL2","أحرار سوريا","DNsohYfD9L5MoS-tAQgqOz5Nfy19BhEgPqPQ6mPnIxo","5890","3490","10","NULL","8","1783","751","1923","2019-02","16639","5890","2019-05","27780","5589","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","14","14","14","8","8","16","5","3","11","14","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","20","11","180","10","2902","1","1595480316","1696461250","5890","6","33915","3827","18073","5165","170","58713","14509","11021130","22","7603","3145","751","221315128","1030","1380","1","8","1","1947","3490","2","1","77345"
"27962","5587","#28QV0QQRG","rashit","182","124","0","#G2GUR0CQ","HUNTERS","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5797","2684","10","NULL","6","561","892","3469","2019-04","12098","5780","2019-05","27962","5587","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","11","12","12","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","10","11","162","10","5748","1","1624140027","1650499365","5797","6","21063","3157","16188","3764","974","308467","12142","10276442","22","5440","2111","892","275948133","329","8115","1","6","1","751","2684","2","1","46965"
"29007","5579","#2QCLU9LPP","嵩都⚽️-shuto-#8","138","195","0","#28LU0VL9G","ラブ＆ピノ子","GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4","5586","2666","10","NULL","6","729","616","1037","2019-05","29007","5579","2019-05","29007","5579","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","4","6","5","6","5","5","3","2","2","4","1","12","12","4","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","6","7","5","2","5","3","3","2","1","1","38","40","NULL","10","11","193","10","2648","1","774299879","795777751","5586","6","35045","3387","10390","3898","260","36049","8311","5385875","22","3341","1136","616","237865294","304","815","0","6","1","924","2666","2","1","20470"
"30115","5570","#YY00VVPV","JASS","153","165","0","#G2GUR0CQ","HUNTERS","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5706","2331","10","NULL","6","331","802","3509","2019-04","20655","5674","2019-05","30115","5570","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","6","8","12","4","3","NULL","1","NULL","12","4","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","19","40","NULL","5","11","NULL","10","4583","1","776082362","799303866","5706","6","24263","2237","11212","3180","852","136752","8114","5571994","22","4170","1985","802","343301338","697","2555","1","6","1","317","2331","2","1","31015"
"31020","5563","#PLJGCJUUU","Anubhav","158","262","2","#G2GUR0CQ","HUNTERS","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5710","3801","10","NULL","8","1472","728","2015","2019-04","26265","5624","2019-05","31020","5563","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","16","16","16","16","16","2","16","7","16","16","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","21","36","NULL","11","11","NULL","10","1139","1","887691485","908702504","5710","6","25018","1846","10970","2824","185","112609","7798","6192478","22","2814","1379","728","339210729","516","2716","1","8","1","1799","3801","3","1","41180"
"31067","5563","#QYCU0RPP","Ludhymilla","173","170","1","#RVV22RG8","TMJ✌","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5583","3016","10","NULL","7","1229","800","1507","2019-05","31067","5563","2019-05","31067","5563","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","10","12","14","10","10","NULL","10","1","14","14","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","20","11","182","10","1796","1","2000000000","2000000000","5583","6","19960","6463","20099","7663","1216","197026","15866","11082933","22","7437","2850","800","125715250","175","4108","1","7","1","1405","3016","2","1","80625"
"32125","5555","#89CPRJGJ9","super-☞糖糖☜-","154","479","0","#VJQ2LYVL","龍狱","PeXKa-im4BPhb6-nIscEweA6oxlMxItcTHqFv1TB5eQ","5555","3045","10","NULL","8","4431","320","555","2019-05","32125","5555","2019-05","32125","5555","NULL","NULL","NULL","NULL","NULL","NULL","6","6","7","7","6","6","6","4","4","5","6","6","5","5","2","3","2","4","3","14","14","8","11","13","NULL","8","NULL","13","6","NULL","NULL","NULL","6","7","5","2","5","4","2","4","1","1","37","40","NULL","11","11","NULL","10","3578","1","2000000000","2000000000","5555","6","30357","2699","23412","5489","787","105706","11291","9885642","22","4005","976","320","96315033","108","696","0","8","1","4682","3045","2","1","20400"
"32190","5555","#80PJURJUV","الملك اسامه","165","190","1","#8R2PGC9","傲视天下","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5697","2399","10","NULL","5","487","548","744","2019-05","32190","5555","2019-05","32190","5555","NULL","NULL","NULL","NULL","NULL","NULL","7","7","5","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","10","10","10","10","10","NULL","10","NULL","10","NULL","NULL","NULL","NULL","7","7","5","3","5","4","3","4","3","1","33","40","NULL","5","11","150","10","3948","1","1010788831","1163382824","5697","6","31015","3207","14959","4128","544","206408","11843","7761148","22","4574","1575","548","244068453","186","4497","1","5","1","539","2399","1","1","1100"
"32191","5555","#PC88V9GY9","Yoshi","126","197","0","#2Q0RVV8G","Oorlogvoerders","IJppAOZvwjAjX5RtKZ46jyC5xpt1DNG9Quuc1ZcfvLI","5555","3626","10","NULL","8","514","598","795","2019-05","32191","5555","2019-05","32191","5555","NULL","NULL","NULL","NULL","NULL","NULL","6","6","3","6","6","6","6","4","4","4","2","2","5","5","2","2","2","4","1","16","9","4","7","16","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7","7","5","2","4","3","3","2","1","1","27","34","NULL","14","11","NULL","10","3412","1","700223670","674030737","5555","6","14212","2067","10184","2823","422","18899","5925","3711984","22","1714","281","598","337843778","49","479","1","8","1","665","3626","2","1","71595"
"34652","5538","#LGGRGYP0","─═ह⭐Mr.ReiS⭐ह═─","156","362","1","#2QLGP2QV","ERBAA","rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ","5538","2556","10","NULL","6","716","657","602","2019-05","34652","5538","2019-05","34652","5538","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","5","4","5","6","5","5","3","3","2","4","3","12","12","10","10","10","NULL","6","NULL","10","12","NULL","NULL","NULL","7","6","5","2","1","3","3","2","1","1","32","37","NULL","5","11","150","10","4333","1","928389787","929216367","5538","6","18502","2057","14102","3655","268","209693","9148","5012381","22","2463","559","657","238866340","102","2906","0","6","1","1034","2556","2","1","25295"
"37121","5523","#8G8Y9YQYV","CutePrincess⭐","144","260","0","#RJJ8YPCP","Çocuk Bahçesi","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","5523","2348","10","NULL","5","682","779","525","2019-05","37121","5523","2019-05","37121","5523","NULL","NULL","NULL","NULL","NULL","NULL","6","7","7","7","5","6","6","4","5","4","5","5","4","4","3","3","2","4","NULL","10","10","10","10","10","NULL","10","NULL","10","NULL","NULL","NULL","NULL","7","7","5","3","1","3","4","4","1","1","36","40","NULL","5","11","197","10","5556","1","1025540277","984868660","5523","6","19951","1743","9795","2910","513","112327","6935","4104709","22","2389","649","779","235973863","97","2966","1","5","1","481","2348","1","1","40085"
"38814","5513","#22GL2JP2J","⚡STRONDA⚡","155","223","0","#2V9PV2GY","Silmarillion","gkL6lPsmDnKsoPgTOOEHvFKmE3HlUrUTkVfRmBXO4QA","5528","2026","10","NULL","5","253","664","780","2019-05","38814","5513","2019-05","38814","5513","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","10","8","8","10","4","NULL","2","NULL","10","NULL","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","2","27","39","NULL","5","11","162","10","3654","1","1294692159","1271914760","5528","6","37560","4613","18924","6645","1529","133870","12802","6961675","22","4418","1738","664","265032712","150","2035","1","5","1","237","2026","1","1","15405"
"39684","5508","#PJU9VYV9J","legend sourav","140","261","1","#YYVG92JU","PATNA PiRaTeS","w4_mJS8U8k6aYWMb63bPPtMyrmMqb0fgTaO5Hi9g1oM","5753","2667","10","NULL","7","1360","788","1261","2019-04","13863","5753","2019-05","39684","5508","NULL","NULL","NULL","NULL","NULL","NULL","4","7","5","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","12","12","12","12","12","NULL","12","2","12","13","NULL","NULL","NULL","7","7","5","3","5","4","4","4","1","2","40","40","NULL","9","11","NULL","10","2252","1","1056925332","1145362282","5753","6","25153","2553","16243","4390","57","46683","11134","7492103","22","3698","1551","788","371771854","317","872","0","7","1","1498","2667","2","1","53265"
"40854","5502","#28QQ8888G","LeChapelierFou","169","197","0","#2RUYVJVU","mich mich","6Ugz0YQ39zete3YqrUKfsYJe9aYZc1ImkJdcob_0D-g","5530","4168","10","NULL","8","2082","978","1170","2019-05","40854","5502","2019-05","40854","5502","2019-05","722605","4000","2019-05","722605","4000","7","7","7","7","6","6","7","4","5","6","6","6","5","5","3","3","2","4","3","15","16","16","16","15","16","16","16","14","14","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","20","11","184","10","7069","1","1498982481","1575186262","5530","6","38391","5585","24110","7639","765","121836","13682","9545233","22","5744","1962","978","279641118","342","3383","1","8","1","2290","4168","3","1","50540"
"40897","5501","#8G0JR2Y9V","王后","163","272","0","#CVCRRRVQ","梦回往昔","V9sdlbwA810p3b0hUrucW4I8kdnzGqLTwbELx1KBMgQ","5513","3031","10","NULL","7","1323","1073","803","2019-05","40897","5501","2019-05","40897","5501","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","6","4","5","6","6","6","5","5","3","3","2","4","3","12","14","14","14","13","NULL","14","8","14","14","NULL","NULL","NULL","7","7","5","2","4","4","4","2","1","1","35","37","NULL","12","11","193","10","3549","1","1284515398","1308865883","5513","6","33228","3984","20080","5811","760","153511","13356","7138351","22","3862","747","1073","304502825","223","2421","0","7","1","1691","3031","2","1","22850"
"42120","5494","#2UC08YC8L","IseRfeXx","144","141","2","#PJRYGCYQ","WarLand","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5735","2920","10","NULL","7","900","522","1070","2019-04","33318","5576","2019-05","42120","5494","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","7","4","5","5","6","6","5","5","3","3","2","4","2","10","10","12","12","10","NULL","12","NULL","12","12","NULL","NULL","NULL","7","7","5","2","5","3","3","3","1","1","40","40","NULL","5","11","185","10","3399","1","1496103129","1515350388","5735","6","37410","3696","16953","4906","512","80976","12786","10086722","22","5012","1339","522","218713696","135","1506","1","7","1","909","2920","2","1","18385"
"42826","5490","#9JRV0QVUJ","satyam1","153","267","3","#G2GUR0CQ","HUNTERS","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5490","3363","10","NULL","6","878","767","490","2019-05","42826","5490","2019-05","42826","5490","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","5","6","6","4","5","6","5","6","5","5","3","3","2","4","3","12","12","12","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","7","7","5","2","5","3","3","2","2","1","25","40","NULL","7","11","186","10","2254","1","966502346","1026147561","5490","6","21124","3157","13151","4040","749","144801","9642","5426764","22","2700","786","767","227610329","70","2093","1","6","1","788","3363","2","1","34985"
