"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"42753","5555","#JVP8C8V8","[N]trw","127","239","0","#9G92GYPG","kashmiri champs","bLLMHf8xbmCkT24m0IB1FvFDo7tg4FToerQS2ZbEpUI","5594","2707","9","NULL","6","840","553","780","2018-11","42753","5555","2018-11","42753","5555","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","9","12","9","10","NULL","10","NULL","12","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","25","28","NULL","5","11","150","9","2395","1","837587009","848572293","5594","5","23056","2622","14358","4237","713","56809","9506","4543159","22","2944","639","553","142213754","82","347","1","6","1","745","2707","2","1","17780"
"44436","5543","#2J0U8LCVC","شایراد","192","220","2","#Y2PQ89U","Persian.","fbEQNyTzaMqWvali0P4ZHgepwOJYwun8rVHRe8YgFXg","5605","3438","9","NULL","8","1629","420","1924","2017-01","32470","5077","2018-11","44436","5543","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","13","10","15","10","NULL","3","NULL","15","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","20","11","150","9","3890","1","1061383203","1099843400","5605","5","38644","3223","22283","5873","218","467168","14469","6711384","22","3833","669","420","164031057","220","12439","1","8","1","1633","3438","2","1","4905"
"47295","5524","#8G2UY289","slayer","139","344","0","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5718","3028","9","NULL","6","738","1181","1148","2018-11","47295","5524","2018-11","47295","5524","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","NULL","11","NULL","10","2","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","3995","1","929530344","957685238","5718","5","29398","6874","24184","9636","264","77521","12242","6569133","22","3799","1055","1181","203867762","224","1649","0","6","1","826","3028","1","1","11320"
"50138","5507","#8Y2V20P0G","阿尔法丶乾坤","130","510","1","#90G8PC89","阿尔法部落","h6Fz1Q0Oo1CqZoza3S_ej1BJd9oy0WhTsn9FxMcMF3g","5527","1959","9","NULL","6","130","507","550","2018-11","50138","5507","2018-11","50138","5507","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","9","8","8","8","NULL","6","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","1","11","150","9","2645","1","886428819","1000257827","5527","5","31512","3577","13924","4709","552","81015","10349","6830959","22","4232","727","507","147240212","101","908","1","6","1","113","1959","2","1","13480"
"50162","5507","#2LUYY99P2","『O』『N』『U』『R』","118","337","2","#UYU8VL9L","Turk's 8.9","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","5545","2322","9","NULL","6","482","287","507","2018-11","50162","5507","2018-11","50162","5507","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","12","10","10","11","NULL","10","NULL","10","4","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","26","26","NULL","5","11","150","9","4003","1","945920700","942471276","5545","5","12692","1814","11728","3197","440","14561","7763","4222767","22","2058","384","287","125527853","23","232","1","6","1","602","2322","2","1","18425"
"51944","5497","#8CPC9JUGQ","Ömer Melih","150","312","1","#UYU8VL9L","Turk's 8.9","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","5600","3109","9","NULL","7","1774","1401","1023","2018-11","51944","5497","2018-11","51944","5497","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","14","NULL","14","11","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","20","11","NULL","9","4259","1","1074461545","1066266311","5600","5","19556","3592","16864","5177","958","142325","8907","6508533","22","1712","294","1401","243699507","36","3954","1","7","1","2070","3109","2","1","40840"
"52188","5495","#8LQJLJLCJ","uyang","137","318","0","#QC0UC0G9","CIKU CIKU","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","5495","3315","9","NULL","8","1666","808","2017","2018-11","52188","5495","2018-11","52188","5495","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","16","16","16","8","1","2","9","14","16","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","NULL","9","2097","1","807034868","840791647","5495","5","13301","1626","15008","3709","187","80096","9048","5463692","22","2966","705","808","147171811","263","3409","1","8","1","2486","3315","2","1","44135"
"59574","5453","#8GQJ0CLPQ","MK","142","264","6","#L2C8JP02","星期八俱乐部","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","5453","1336","9","NULL","5","58","1055","1074","2018-11","59574","5453","2018-11","59574","5453","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","6","6","4","5","2","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","NULL","9","3294","1","1396900531","1539191013","5453","5","49332","4851","22282","6415","355","146583","15924","11379960","22","5199","826","1055","206195168","275","2272","1","5","1","47","1336","1","1","0"
"62876","5436","#2Q0PQPCQ","Avatar_eng","171","233","0","#QC0UC0G9","CIKU CIKU","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","5550","3224","9","NULL","7","2951","895","3451","2017-12","46406","5346","2018-11","62876","5436","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","14","14","14","14","NULL","14","14","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","18","30","NULL","11","11","150","9","5167","1","1607239904","1560003320","5550","5","35546","3657","26198","7283","717","290947","17380","9148867","22","4037","585","895","165579336","293","5919","1","7","1","4300","3224","2","1","61115"
"62880","5436","#8Y89LUVVC","★MALAY★","152","295","1","#QU20PL8V","Wárrîørs RètúrÑ","5-bNcXrqLPJ-pEmp5Lw9Q_g5tcZsjmkPIm3feVuNqXU","5517","3570","9","NULL","8","1231","675","1456","2018-11","62880","5436","2018-11","62880","5436","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","14","10","10","1","10","14","13","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","150","9","4064","1","1328565860","1314354782","5517","5","48905","4466","14111","5484","359","145114","10622","7320711","22","3745","520","675","117899060","142","2614","1","8","1","1171","3570","2","1","31980"
"66407","5418","#9CCU20VPG","星空下的承诺","146","409","0","#G8CVGVQG","南暖夏栀旧时逝","Dzg5r9r8jkv6PWz1u1M4kVjQV_R9Oy-1ym46lrRzsaM","5525","3607","9","NULL","8","2544","438","535","2018-11","66407","5418","2018-11","66407","5418","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","13","7","14","14","12","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","13","11","190","9","3553","1","1385719418","1460370499","5525","5","63805","4863","21950","6380","149","104506","15225","11367455","22","6994","2083","438","172709094","438","3060","1","8","1","2914","3607","2","1","42460"
"67535","5413","#L9QCVJCQ","Chem タウンホール 9","155","347","3","#Y2QRUQV2","Cabin Killers","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5421","1862","9","NULL","4","137","1770","413","2018-11","67535","5413","2018-11","67535","5413","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","NULL","NULL","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","159","9","4479","1","869374990","944669673","5421","5","39257","3573","14900","5011","999","244470","11336","4305221","22","2882","253","1770","342037535","42","2833","1","4","1","145","1862","1","1","4435"
"68628","5408","#2VUPP8Q0U","Rizwan Virgo","149","260","1","#QC0UC0G9","CIKU CIKU","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","5596","2831","9","NULL","7","505","1295","3612","2018-07","36300","5501","2018-11","68628","5408","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","10","13","8","2","NULL","2","2","12","8","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","150","9","4128","1","1051409143","1104703488","5596","5","21275","2460","22399","5746","387","168708","13949","7173564","22","3461","629","1295","161480157","168","4180","1","7","1","437","2831","1","1","16420"
"68654","5407","#2UQVR0YV8","☜╮(´ิ∀´ิ☜╮)","146","193","0","#PPRY0Y00","Savage 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5411","3034","9","NULL","8","496","806","439","2017-01","47300","4913","2018-11","68654","5407","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","14","6","9","4","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","26","30","NULL","6","11","150","9","2571","1","683690914","722759750","5411","5","28148","2732","12993","3758","165","165334","9308","5020253","22","3714","560","806","167908984","120","2839","1","8","1","552","3034","2","1","11930"
"72265","5391","#2VJJCJ9PQ","cesar reus'*-*","138","197","0","#CPCUCUYJ","@(MORTALES)2☆☆☆","KO1Cs8cejZAwCf59GxiZRlogYsB-oFoaLfJaDFfAJiY","5603","1975","9","NULL","5","158","430","1405","2018-09","64431","5371","2018-11","72265","5391","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","7","10","9","10","10","NULL","NULL","NULL","10","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","4","11","159","9","4374","1","766177720","812542722","5603","5","14574","2630","12573","3815","481","111147","8177","5185617","22","3399","798","430","119854240","147","4558","1","5","1","148","1975","1","1","20655"
"73042","5387","#V8CPV9U2","《 W O L V E S 》","130","376","1","#UYU8VL9L","Turk's 8.9","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","5625","2590","9","NULL","6","564","702","758","2018-11","73042","5387","2018-11","73042","5387","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","8","10","NULL","3","NULL","9","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","23","NULL","10","11","156","9","3764","1","842874633","840274351","5625","5","14713","5140","13639","6721","768","53650","7152","4204915","22","1650","335","702","87022626","88","364","1","6","1","535","2590","2","1","8570"
"73330","5386","#9VU88C9C8","阿尔法丶凌空","128","334","3","#90G8PC89","阿尔法部落","h6Fz1Q0Oo1CqZoza3S_ej1BJd9oy0WhTsn9FxMcMF3g","5602","4582","9","NULL","8","963","460","532","2018-11","73330","5386","2018-11","73330","5386","2017-11","51861","4375","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","12","14","12","14","NULL","15","6","8","9","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","25","30","NULL","13","11","157","9","1624","1","764009502","788334912","5602","5","22565","1996","10695","2907","267","41249","7922","4809808","22","2783","344","460","127945126","58","295","1","8","1","1204","4582","2","1","15665"
"73825","5383","#P29C2L9U2","JoKeR","134","435","4","#PPRY0Y00","Savage 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5494","4071","9","NULL","8","1925","446","734","2018-11","73825","5383","2018-11","73825","5383","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","15","14","16","10","NULL","16","1","12","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","17","27","NULL","15","11","NULL","9","2143","1","868146598","909311020","5494","5","24691","2474","15634","4296","222","67085","10904","5414108","22","3709","1355","446","114429339","162","995","1","8","1","2282","4071","2","1","11925"
"73860","5383","#28JV8R88V","Osiris","122","220","0","#YCPCLVRV","spirit of war","9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI","5407","1832","9","NULL","5","259","237","383","2018-11","73860","5383","2018-11","73860","5383","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","NULL","NULL","NULL","8","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","20","24","NULL","NULL","11","170","9","3569","1","1179096072","1146326843","5407","5","31855","4109","16397","5552","466","40204","8427","5933366","22","2473","289","237","107988616","47","710","1","5","1","295","1832","1","1","6470"
"74652","5380","#8JVU0GCQY","Sontoloyo","148","441","1","#JYJL0PU","jakarte bergaye","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","5719","2461","9","NULL","6","621","916","1548","2018-09","20744","5688","2018-11","74652","5380","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","9","8","10","8","NULL","8","NULL","10","11","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","150","9","3650","1","1576489690","1741908486","5719","5","33993","3775","20737","6149","389","163642","16918","9846985","22","5286","813","916","124424677","171","2989","1","6","1","716","2461","1","1","20695"
"75123","5377","#JCJLLQJU","Blake","125","241","1","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5454","341","9","NULL","4","10","246","630","2018-11","75123","5377","2018-11","75123","5377","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","7","4","4","2","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","25","25","NULL","NULL","11","150","9","3628","1","435561339","422888916","5454","5","12844","3108","7701","3825","464","73304","4560","1978688","22","892","181","246","74327521","58","2750","1","4","1","6","341","1","1","8475"
"75772","5374","#9YR0G8RUY","nafas","172","188","0","#QC0UC0G9","CIKU CIKU","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","5437","3483","9","NULL","8","1243","775","2240","2018-08","55378","5377","2018-11","75772","5374","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","16","8","14","14","1","6","1","13","15","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","13","11","NULL","9","2205","1","917414866","973967419","5437","5","23152","2611","17497","4713","104","318828","10776","5575618","22","1952","377","775","198785482","111","7871","1","8","1","1442","3483","1","1","34675"
"77164","5368","#9VPJUUL0Y","VaHaP-ANtİFENeR","127","321","1","#UYU8VL9L","Turk's 8.9","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","5611","2938","9","NULL","8","633","806","1389","2018-08","21712","5611","2018-11","77164","5368","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","10","7","NULL","10","2","14","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","NULL","9","3286","1","873830828","891295645","5611","5","14114","1712","11436","3334","669","54275","8263","5705594","22","2636","459","806","132261474","113","1452","1","8","1","519","2938","2","1","33405"
"77244","5368","#PVY89VG0C","Nghị Hồ k57 A7","125","257","1","#8Q2Q8L8V","KienLong War","5W3oxOcN7HUj6nugNA17T6F39fC38hiFJp1_zd0rAKU","5380","3314","9","NULL","7","987","268","368","2018-11","77244","5368","2018-11","77244","5368","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","13","14","12","12","NULL","12","14","14","12","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","24","30","NULL","10","11","150","9","2525","1","590707928","620613873","5380","5","8024","1398","9268","2490","121","42481","6621","3418114","22","1793","440","268","172452953","107","1677","1","7","1","1032","3314","2","1","4810"
