"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"31500","5628","#800UJGRG9","ゆずき","161","227","0","#G8V82LP","SUPER KIDS","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5807","2148","10","NULL","6","220","1023","5608","2018-09","18955","5711","2018-10","31500","5628","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","10","10","9","10","8","NULL","NULL","NULL","4","NULL","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","12","40","NULL","1","11","150","10","2332","1","1850438958","1983381749","5807","6","83711","6332","33500","9674","205","168018","22040","13429349","22","8776","1697","1023","278085051","505","4156","1","6","1","242","2148","2","1","16560"
"32093","5624","#89RLLJPV9","noob","181","178","1","#2J0QQ808","Dutch Legion","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","5707","3726","10","NULL","8","1772","745","3592","2018-05","26680","5705","2018-10","32093","5624","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","16","16","12","14","16","1","5","4","14","16","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","25","11","150","10","4641","1","1583750328","1658669820","5707","6","39898","4310","22441","5953","208","260752","17083","10948014","22","6170","1513","745","316106106","272","6888","1","8","1","1900","3726","3","1","44550"
"33404","5615","#99LRJQJ09","Trool","138","231","2","#PLLQYRJJ","Os Indomáveis","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","5615","2582","10","NULL","6","467","259","829","2018-10","33404","5615","2018-10","33404","5615","NULL","NULL","NULL","NULL","NULL","NULL","5","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","2","4","1","11","10","10","11","10","NULL","12","NULL","10","8","NULL","NULL","NULL","7","6","5","2","1","3","3","2","1","1","27","26","NULL","5","11","176","10","1595","1","564370760","579698446","5615","6","15943","1741","10489","2867","291","94667","6554","3330998","22","1848","471","259","161790243","216","2771","1","6","1","582","2582","1","1","25530"
"33411","5614","#8LJQQ20GV","muslimin !!","144","299","0","NULL","NULL","NULL","5743","2364","10","NULL","7","664","457","901","2018-10","33411","5614","2018-10","33411","5614","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","7","6","6","6","4","5","6","6","6","5","5","2","3","2","4","3","10","10","10","10","10","NULL","10","1","9","11","NULL","NULL","NULL","7","6","5","2","3","3","2","3","2","NULL","18","23","NULL","5","11","NULL","10","1904","1","828451686","977576646","5743","6","41471","4047","15176","4888","390","87999","10665","5993785","22","4681","1621","457","245615189","166","1831","1","7","1","903","2364","2","1","23420"
"34192","5609","#9QRC0CJ98","LM10","149","249","1","NULL","NULL","NULL","5653","3014","10","NULL","7","976","641","919","2018-10","34192","5609","2018-10","34192","5609","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","6","5","5","5","5","2","2","2","4","2","14","14","11","10","12","NULL","6","10","12","14","NULL","NULL","NULL","7","7","5","3","5","3","3","2","1","1","25","36","NULL","10","11","150","10","1583","1","1030856125","1122453457","5653","6","41048","3122","14578","3840","331","98500","8598","6667789","22","3640","932","641","264910843","276","3015","1","7","1","1137","3014","2","1","9225"
"34449","5607","#QCVL0J2","oneeightseven","211","219","1","#9G0V2P2Q","Legion o£ ßat","8ltMapTWicj_CJ3vtPlc3Q9wJZOsHS20-IWrcO17668","6067","4326","10","NULL","8","2119","810","13337","2017-12","3729","6021","2018-10","34449","5607","2018-04","278018","4268","2018-10","645164","4016","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","16","14","16","16","10","12","16","16","14","16","NULL","NULL","NULL","7","7","5","3","5","4","4","4","3","3","40","40","NULL","13","11","153","10","6459","1","2000000000","2000000000","6067","6","146115","12014","51981","16077","1799","452924","39023","26675897","22","20057","7847","810","336800085","3019","9104","1","8","1","2499","4326","3","1","6130"
"34847","5605","#2LRC9CU8J","KING LOOPER","170","253","0","#9P2RQVPQ","Supersonic","Cwv049fhReK4-S_v8WWaSQvIm6a_eY7vluj02_YmPbo","5661","2330","10","NULL","6","185","680","605","2018-10","34847","5605","2018-10","34847","5605","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","3","6","6","5","5","2","3","2","4","1","8","11","8","10","5","NULL","8","NULL","8","5","NULL","NULL","NULL","7","7","5","2","3","4","4","4","2","3","30","30","NULL","1","11","185","10","3832","1","1188517434","1231615725","5661","6","22306","4018","15404","5238","585","275513","10413","5907956","22","3147","926","680","261753433","143","2568","1","6","1","148","2330","2","1","700"
"35527","5600","#9GYJVQ928","DRAGON SL 2","178","452","2","#8V9LG2JL","LIONS KING","IffzDvDnK4qOSZfSvzusv4wj9NuijEAkbRPZjkbR_tY","5767","2442","10","NULL","6","896","904","600","2018-10","35527","5600","2018-10","35527","5600","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","5","6","6","6","5","5","2","3","2","4","2","12","12","11","11","11","NULL","11","NULL","11","12","NULL","NULL","NULL","7","7","5","2","5","4","3","3","3","2","28","38","NULL","10","11","150","10","2922","1","1378801653","1515523112","5767","6","32109","4637","19630","5518","875","290093","15898","9425387","22","6847","2018","904","296052180","253","7785","1","6","1","924","2442","2","1","41230"
"37692","5586","#JG92Q80G","HurtagemAyra","164","204","0","#9GYGGV2R","Indo Fighter","NV2UNeQQkGYXXCX8BXPpqFi0IUD1dunjeP4EgUqifSg","5615","2694","10","NULL","7","1736","326","2143","2018-08","23922","5589","2018-10","37692","5586","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","12","12","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","7","7","5","3","5","4","4","3","3","3","31","37","NULL","10","11","150","10","3499","1","1067928717","1155650581","5615","6","44351","3962","19737","5916","305","180654","13260","7626375","22","4328","715","326","235805585","277","4749","1","7","1","1853","2694","2","1","54275"
"37712","5585","#90JVQQLYR","smile…余","148","487","2","#PGCV2V99","男神Club","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5729","2481","10","NULL","6","341","368","610","2018-10","37712","5585","2018-10","37712","5585","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","4","6","5","5","2","3","2","4","3","10","10","8","9","8","NULL","10","NULL","8","7","NULL","NULL","NULL","7","7","5","3","4","4","4","4","2","1","31","34","NULL","5","11","150","10","3956","1","1072621132","1116129904","5729","6","39921","3348","13599","4244","486","101293","11552","6727532","22","4678","1314","368","272273760","218","1158","1","6","1","345","2481","2","1","12380"
"38177","5582","#8JGRCGLG0","BABY BOSS","163","332","1","#LYLL0LU0","GOMBONX","GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4","5719","3149","10","NULL","7","1595","574","582","2018-10","38177","5582","2018-10","38177","5582","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","13","13","14","14","12","NULL","12","1","14","14","NULL","NULL","NULL","7","7","5","3","5","4","4","4","2","3","39","40","NULL","13","11","153","10","2408","1","1863078016","1942530175","5719","6","46429","4554","22593","6071","389","154737","18539","11307348","22","7443","2512","574","169626879","359","4363","1","7","1","1477","3149","2","1","33065"
"38610","5580","#PPVV8UQL9","Empire sami","140","375","0","NULL","NULL","NULL","5830","4067","10","NULL","8","1671","402","1345","2018-09","15090","5765","2018-10","38610","5580","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","5","6","7","4","5","4","6","4","5","5","2","2","2","4","1","16","16","16","16","10","9","7","16","14","16","NULL","NULL","NULL","7","7","5","2","1","2","3","2","1","NULL","26","38","NULL","13","11","NULL","10","1787","1","883834019","991371363","5830","6","22031","2551","13266","3440","134","46864","9497","6240614","22","3753","849","402","179819493","219","942","1","8","1","2077","4067","1","1","24280"
"39158","5576","#88P99U8L2","Duraid Bx","153","448","16","#9CCU00GC","Dark Star","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5676","2631","10","NULL","6","554","603","576","2018-10","39158","5576","2018-10","39158","5576","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","5","6","6","4","4","3","6","6","5","5","2","3","2","4","3","12","12","12","9","8","NULL","2","NULL","12","10","NULL","NULL","NULL","7","7","5","3","4","4","4","4","1","2","24","32","NULL","5","11","NULL","10","2910","1","1369871274","1509444478","5676","6","29310","3722","16651","4853","505","120067","15056","9125888","22","6006","1827","603","236420573","142","3165","1","6","1","558","2631","2","1","24180"
"40923","5564","#2Q8QGV8RJ","Errol","184","271","0","#PGCPYGC2","PINOY en PINAY","Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww","5567","2689","10","NULL","6","657","986","1073","2018-10","40923","5564","2018-10","40923","5564","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","6","5","6","5","5","2","3","2","4","3","12","12","12","12","12","NULL","12","NULL","12","12","NULL","NULL","NULL","6","7","5","3","4","4","3","2","1","1","39","40","NULL","6","11","147","10","2003","1","1647635791","1655324969","5567","6","30198","4253","19616","5597","306","350383","13266","10240850","22","7045","1962","986","321064833","389","8416","1","6","1","600","2689","2","1","40090"
