"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","townHallWeaponLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","wallWrecker","battleBlimp","electroDragon","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"29779","5599","#LQPQCVRJ","Troy","145","368","1","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5693","2947","9","NULL","7","1078","1146","3303","2018-08","16567","5670","2019-04","29779","5599","NULL","NULL","NULL","NULL","NULL","NULL","6","6","2","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","13","14","12","12","NULL","14","NULL","12","5","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","8","11","220","9","4622","1","1116311254","1131905517","5693","5","37774","4401","21887","6890","1149","119914","13689","8205314","22","4428","1065","1146","180598175","289","2213","1","7","1","1190","2947","2","1","82280"
"35822","5560","#8LCUQR2QP","Royal family小曹✨","230","511","1","#Y2PRC9YC","问鼎","N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA","5722","4294","9","NULL","8","1347","1332","3326","2019-01","34566","5684","2019-04","35822","5560","2019-04","346387","4200","2019-04","346387","4200","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","14","14","12","16","16","7","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","25","11","216","9","4711","1","2000000000","2000000000","5722","5","33484","4540","37814","9792","5050","409574","24631","12676360","22","8640","3087","1332","165357182","870","10486","0","8","1","1076","4294","2","1","67615"
"40098","5536","#99CQVG92U","黑暗骑士","140","395","2","#Y9080R00","。学生党","d6XiO02aD2I-DA-iFC_ejYCe_saSR7QMJFM3ni46JSQ","5550","3256","9","NULL","7","1974","318","1279","2019-04","40098","5536","2019-04","40098","5536","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","14","NULL","14","14","14","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","20","11","201","9","4403","1","1259579609","1297732097","5550","5","16367","3049","17778","5111","708","83401","11209","6519227","22","2028","565","318","134519992","114","1877","0","7","1","2208","3256","2","1","30260"
"42007","5526","#2CPL0QYVP","⚡OneManShow⚡","142","445","2","#GLJG8V8G","COMA!!","pNwbtdL_kn9BwHjL_43rlF-Xk_ZqoxavOStOcKmwr2I","5544","2790","9","NULL","8","926","739","526","2019-04","42007","5526","2019-04","42007","5526","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","15","10","4","12","10","NULL","14","NULL","1","1","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","187","9","2451","1","1015656566","1068625265","5544","5","27268","2942","15305","4419","785","124260","9733","7104968","22","3548","732","739","103998469","62","2609","0","8","1","886","2790","2","1","40240"
"44631","5513","#9LYVJCP2Y","丶放丿肆","142","430","1","#Y2PRC9YC","问鼎","N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA","5658","4485","9","NULL","8","1578","1002","1444","2017-07","35626","5452","2019-04","44631","5513","2017-09","20070","4238","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","16","14","13","16","6","12","4","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","25","11","180","9","2692","1","1045361244","1138464596","5658","5","23993","2982","19318","5293","333","89936","12997","7120878","22","3728","810","1002","172882836","128","1709","0","8","1","2186","4485","2","1","10675"
"44970","5512","#QQ9V9U80","雪月、冰红茶","230","257","2","#Y2PRC9YC","问鼎","N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA","5732","2242","9","NULL","5","888","1262","4605","2016-10","10099","5401","2019-04","44970","5512","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","NULL","10","NULL","10","NULL","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","150","9","2959","1","1892641636","1907089952","5732","5","56715","8468","33456","13170","450","1000968","23514","10599779","22","4589","577","1262","109111669","364","21029","0","5","1","1460","2242","1","1","42730"
"46765","5503","#8Y2V20P0G","阿尔法丶乾坤","132","598","1","#2QQPYP0J","阿尔法部落『九門』","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5561","2040","9","NULL","6","161","573","1053","2019-04","46765","5503","2019-04","46765","5503","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","8","8","8","NULL","8","NULL","8","3","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","153","9","2836","1","1124901948","1234069631","5561","5","35471","3798","19052","5861","558","82126","12946","8806857","22","4647","954","573","147240212","207","926","0","6","1","151","2040","2","1","19005"
"49876","5488","#P28LQRQC2","SÎLÊÑT KÑÎĞHT","156","341","1","#VRUCVLP8","THE INVINCIBLES","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5858","3048","9","NULL","8","1478","976","3136","2019-03","34822","5688","2019-04","49876","5488","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","14","13","12","1","13","3","12","14","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","11","11","170","9","1888","1","1323405263","1362897573","5858","5","27186","3098","25298","6170","175","179892","15674","9769277","22","5349","2061","976","160323033","339","5463","1","8","1","2013","3048","2","1","71215"
"50501","5486","#UU2YYYCV","Stier","157","435","3","#PPRY0Y00","Savage 8.9","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5710","2653","9","NULL","6","449","1119","1335","2019-04","50501","5486","2019-04","50501","5486","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","11","8","NULL","2","NULL","12","7","NULL","NULL","NULL","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","150","9","3447","1","1225124964","1241611185","5710","5","24436","2713","19885","5527","632","233279","10687","8424906","22","2917","551","1119","201496147","78","3510","1","6","1","499","2653","2","1","2350"
"53725","5471","#Y0Y2QU8LR","#TITouRush**","104","265","1","#JU8YG99R","EveryoneArmy","qKf1UVr4_Ljd4aKYaz-No_l7vkD741R_tih6XwP8Czo","5634","2176","9","NULL","5","647","123","1426","2019-04","53725","5471","2019-04","53725","5471","NULL","NULL","NULL","NULL","NULL","NULL","6","6","3","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","NULL","10","NULL","10","NULL","NULL","NULL","NULL","6","6","5","2","1","2","3","NULL","NULL","NULL","10","16","NULL","5","11","154","9","3278","1","621126661","640024569","5634","5","16542","1646","10538","2882","131","10493","6788","3942624","22","1471","467","123","176461359","110","271","1","5","1","877","2176","1","1","33140"
